vi,vi Room Number,vi Room Name,vi Room Unique ID,vj,vj Room Number,vj Room Name,vj Room Unique ID,Wall Unique ID
23,HP2002,EAST ATRIUM,6218d673-ab35-4d65-8f62-38000ea1508b-004ac3ae,34,HP2303A,WASTE STOR,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd83b,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062ca3d
23,HP2002,EAST ATRIUM,6218d673-ab35-4d65-8f62-38000ea1508b-004ac3ae,34,HP2303A,WASTE STOR,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd83b,f1a6daf7-5740-403a-b05c-050e65a0a112-010efddc
23,HP2002,EAST ATRIUM,6218d673-ab35-4d65-8f62-38000ea1508b-004ac3ae,37,HP2306B,CLO.,4ccbea87-fb27-408e-a31f-2ba8d10f9e8a-006d0816,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062cabb
23,HP2002,EAST ATRIUM,6218d673-ab35-4d65-8f62-38000ea1508b-004ac3ae,38,HP-ST-204,STAIR 04,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c5b9,e8b432d5-2bab-402f-9020-dfe3c3bddb26-0146e16a
23,HP2002,EAST ATRIUM,6218d673-ab35-4d65-8f62-38000ea1508b-004ac3ae,38,HP-ST-204,STAIR 04,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c5b9,e8b432d5-2bab-402f-9020-dfe3c3bddb26-0146e16e
23,HP2002,EAST ATRIUM,6218d673-ab35-4d65-8f62-38000ea1508b-004ac3ae,39,HP-C20A,PUBLIC CORR.,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c727,b31c9b46-fc92-4a5f-90f9-ebf5ed835742-01791e55
23,HP2002,EAST ATRIUM,6218d673-ab35-4d65-8f62-38000ea1508b-004ac3ae,40,HP-EL-1,ELEVATOR,7b34e276-e792-43b8-9e91-6ada6cecacba-00b5b2d7,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062b9ec
23,HP2002,EAST ATRIUM,6218d673-ab35-4d65-8f62-38000ea1508b-004ac3ae,42,HP2310B,CLO.,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c4613e,29e115ad-119c-4d40-89a7-c4a3e7cfc2ce-006b9f30
23,HP2002,EAST ATRIUM,6218d673-ab35-4d65-8f62-38000ea1508b-004ac3ae,42,HP2310B,CLO.,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c4613e,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c45d31
23,HP2002,EAST ATRIUM,6218d673-ab35-4d65-8f62-38000ea1508b-004ac3ae,43,HP2304B,CL STO.,4f1a2a47-1d82-46da-8ed4-4126fd40997f-00c4b6df,4f1a2a47-1d82-46da-8ed4-4126fd40997f-00c4b44c
24,HP2001A,WEST STEPS,01dcde21-cacf-4769-a509-88c3cf060c87-004ac785,39,HP-C20A,PUBLIC CORR.,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c727,49f377ef-3fb4-4378-a742-79bdc2e6528c-0116a739
25,HP-ST-203,STAIR,01dcde21-cacf-4769-a509-88c3cf060c87-004ac94c,39,HP-C20A,PUBLIC CORR.,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c727,a3573027-fdce-4375-9f22-9c2abd5d1dfe-00ca3f65
25,HP-ST-203,STAIR,01dcde21-cacf-4769-a509-88c3cf060c87-004ac94c,39,HP-C20A,PUBLIC CORR.,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c727,9412eb47-2378-4f6f-9253-1d98a34386a3-00ab1100
31,HP2304A,AV CLO.,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004ac995,43,HP2304B,CL STO.,4f1a2a47-1d82-46da-8ed4-4126fd40997f-00c4b6df,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062ca43
31,HP2304A,AV CLO.,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004ac995,43,HP2304B,CL STO.,4f1a2a47-1d82-46da-8ed4-4126fd40997f-00c4b6df,4f1a2a47-1d82-46da-8ed4-4126fd40997f-00c4b44c
31,HP2304A,AV CLO.,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004ac995,43,HP2304B,CL STO.,4f1a2a47-1d82-46da-8ed4-4126fd40997f-00c4b6df,4f1a2a47-1d82-46da-8ed4-4126fd40997f-00c4b4c2
32,HP2001B,CAFE SERVERY,3918e453-1d0a-42b3-b1a6-8b3b7ac58c59-0055a8aa,39,HP-C20A,PUBLIC CORR.,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c727,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062c93c
33,HP2303B,RECYCLING,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd838,34,HP2303A,WASTE STOR,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd83b,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd7e9
33,HP2303B,RECYCLING,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd838,41,HP2303C,LOADING DOCK,99c79835-3be2-4564-b1b3-9905d12d45b2-00b842f0,a827fb23-d91e-4100-adc6-28e1b4f91050-006d82a7
33,HP2303B,RECYCLING,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd838,41,HP2303C,LOADING DOCK,99c79835-3be2-4564-b1b3-9905d12d45b2-00b842f0,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd7e9
33,HP2303B,RECYCLING,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd838,41,HP2303C,LOADING DOCK,99c79835-3be2-4564-b1b3-9905d12d45b2-00b842f0,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062ca2c
34,HP2303A,WASTE STOR,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd83b,41,HP2303C,LOADING DOCK,99c79835-3be2-4564-b1b3-9905d12d45b2-00b842f0,646ed50c-cc6e-4d8a-b7f9-35555ffc898e-006bd7e9
35,HP2014,TOILET,ebb6b8fe-2b37-4fd6-94c3-78ab74a5f3ea-006bf4bc,39,HP-C20A,PUBLIC CORR.,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c727,ee8bdae8-db2e-4ed6-bfeb-343c4ce45453-00add076
35,HP2014,TOILET,ebb6b8fe-2b37-4fd6-94c3-78ab74a5f3ea-006bf4bc,39,HP-C20A,PUBLIC CORR.,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c727,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062c8b9
35,HP2014,TOILET,ebb6b8fe-2b37-4fd6-94c3-78ab74a5f3ea-006bf4bc,39,HP-C20A,PUBLIC CORR.,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c727,ebb6b8fe-2b37-4fd6-94c3-78ab74a5f3ea-006bf231
36,HP-C20AA,DF / TRASH+RE,4174f461-f5a8-4f22-8e46-3249fbc5215f-006c36e2,39,HP-C20A,PUBLIC CORR.,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c727,f1f0075a-d94a-4880-a2f1-ff47275c94b0-0115f1eb
39,HP-C20A,PUBLIC CORR.,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c727,44,HP2005,MAINT CLOSET,7c115f3e-3a32-4619-bab5-20cd91fb6b9b-00f52f7d,57774907-b919-4348-9331-56242cc49903-0131f77e
39,HP-C20A,PUBLIC CORR.,0cfb6f7a-39e0-4c8a-9afd-a6993cdcc558-0089c727,44,HP2005,MAINT CLOSET,7c115f3e-3a32-4619-bab5-20cd91fb6b9b-00f52f7d,6feace36-8474-403c-b101-8f39ae5cb981-00bf14ab
