vi,vj,wall_id
74,95,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d9504
77,95,092b4ff3-5418-42fa-a49d-bccb1fdd71a2-009c86af
77,95,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d9504
77,100,483b6d2d-1db6-4f38-9424-e6f91e5be3fb-0118dcbd
80,81,8c3ef553-e21c-4528-aba5-0aa406d15878-013f8455
80,83,23bc774d-9703-4cfc-91d0-ca2ae2385d36-007222dc
80,84,8c3ef553-e21c-4528-aba5-0aa406d15878-013f8455
80,84,23bc774d-9703-4cfc-91d0-ca2ae2385d36-007222dc
81,84,8c3ef553-e21c-4528-aba5-0aa406d15878-013f8455
82,85,f69586f3-7c89-4f69-89d7-3b26012c29aa-00341a54
82,85,b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-00717aae
82,85,b5f9e4e1-0446-4f7b-90b2-e755a6b823aa-007180c8
83,84,6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fa3
83,84,23bc774d-9703-4cfc-91d0-ca2ae2385d36-0072298f
83,84,23bc774d-9703-4cfc-91d0-ca2ae2385d36-007222dc
85,91,33afc0de-f027-4dda-bf80-d356d9ea8ac9-00725fe1
85,106,33afc0de-f027-4dda-bf80-d356d9ea8ac9-00725fe1
87,88,1d4f5c12-c14b-46d5-80c2-0e2e8fa21763-013b5818
89,93,1c6cdaca-7a0e-495a-a3a5-0b1cf87c6050-00d11dca
90,92,15e3dbc5-2797-4420-b650-f26cf454f480-00f78b76
91,92,acd1b231-34a3-4bfb-8795-461c5a70c2f5-015f46dd
91,101,d71c6234-acc1-4fad-81a9-81ab530a44d2-0032c16c
91,103,f7645956-73ce-4618-892e-318344b78803-00a3e579
91,106,33afc0de-f027-4dda-bf80-d356d9ea8ac9-00725fe1
91,106,38612881-4c75-44d3-8979-9d05edf4accc-0057bc27
95,98,64790bbc-2560-4277-834a-a2773e78c4bb-00ce2c03
95,98,092b4ff3-5418-42fa-a49d-bccb1fdd71a2-009c8667
95,98,c764bed2-4de5-4605-8044-cd07fe08d51c-0139f730
95,98,34b68a19-d340-4750-8218-fd8fd319b3ad-01087ddb
95,98,64790bbc-2560-4277-834a-a2773e78c4bb-00ce2c2c
95,100,092b4ff3-5418-42fa-a49d-bccb1fdd71a2-009c8637
96,97,092b4ff3-5418-42fa-a49d-bccb1fdd71a2-009c858e
96,97,092b4ff3-5418-42fa-a49d-bccb1fdd71a2-009c864c
96,98,092b4ff3-5418-42fa-a49d-bccb1fdd71a2-009c864c
97,98,092b4ff3-5418-42fa-a49d-bccb1fdd71a2-009c864c
97,104,e54ae683-d4b4-4fee-a00c-39ce3ab0178c-00f67e65
98,104,217033af-bbcd-4dd3-b071-f94f2f3d4323-00b1078c
99,100,7cf46370-ebf3-417d-88b5-440c677c61cf-00a652d8
99,100,7cf46370-ebf3-417d-88b5-440c677c61cf-00a65281
99,100,092b4ff3-5418-42fa-a49d-bccb1fdd71a2-009c858f
99,104,092b4ff3-5418-42fa-a49d-bccb1fdd71a2-009c858f
100,104,092b4ff3-5418-42fa-a49d-bccb1fdd71a2-009c858f
102,106,6773639c-9b42-4945-ba92-0031657181cc-0042310e
102,106,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92fd
