vi,vi Room Number,vi Room Name,vi Room Unique ID,vj,vj Room Number,vj Room Name,vj Room Unique ID,Wall Unique ID
2,HP6351,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,4,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
2,HP6351,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,4,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
2,HP6351,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,6,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
2,HP6351,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,6,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
2,HP6351,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,7,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
2,HP6351,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,7,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
2,HP6351,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
2,HP6351,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
2,HP6351,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb28,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9d
3,HP6353,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,4,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
3,HP6353,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,4,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb05
3,HP6353,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,4,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
3,HP6353,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,6,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
3,HP6353,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,6,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
3,HP6353,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,7,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
3,HP6353,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,7,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
3,HP6353,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
3,HP6353,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb36,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
4,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,6,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
4,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,6,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb07
4,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,6,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
4,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,7,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
4,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,7,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
4,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
4,HP6355,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb44,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
5,HP6362,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb52,9,HP6360,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb9e,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
5,HP6362,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb52,9,HP6360,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb9e,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0f
5,HP6362,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb52,9,HP6360,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb9e,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
5,HP6362,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb52,10,HP6358,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb6,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
5,HP6362,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb52,10,HP6358,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb6,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
5,HP6362,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb52,11,HP6356,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb8,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
5,HP6362,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb52,11,HP6356,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb8,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
5,HP6362,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb52,53,HP6354,EXAM,7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-00425cae,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
5,HP6362,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb52,53,HP6354,EXAM,7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-00425cae,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
5,HP6362,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb52,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
5,HP6362,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb52,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
5,HP6362,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb52,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-0042601f
6,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,7,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
6,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,7,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
6,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,7,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb08
6,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
6,HP6357,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb60,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
7,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb03
7,HP6359,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb6e,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,d171d697-1e2f-4a83-9892-ed6280763c21-00803a9e
8,HP6363,SP LOUNGE,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb89,16,HP6367,SP DRESSING,38af3e36-96bc-49f2-843a-0ad7a3bc9150-002cc3bc,2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e09f16
8,HP6363,SP LOUNGE,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb89,16,HP6367,SP DRESSING,38af3e36-96bc-49f2-843a-0ad7a3bc9150-002cc3bc,becbf5fd-63ae-4023-bbaa-ce4f313ddbdf-00905d9a
8,HP6363,SP LOUNGE,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb89,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e0a01e
8,HP6363,SP LOUNGE,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb89,58,HP6369,SP STORAGE,3cd687a1-e134-47f3-89b8-4a07257f0e1c-00468dd7,2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e09f16
8,HP6363,SP LOUNGE,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb89,86,HP6348,SIM STAFF,f04988d7-a666-4a15-a51c-481a7715b74c-00755a8c,2505e531-8f08-4ad6-b7c7-0c6a553e6561-00e0a01e
8,HP6363,SP LOUNGE,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb89,94,HP6365,SP DRESSING,21827dcf-85c2-4076-8eba-22439aeca401-0094c417,becbf5fd-63ae-4023-bbaa-ce4f313ddbdf-00905d9a
9,HP6360,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb9e,10,HP6358,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb6,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
9,HP6360,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb9e,10,HP6358,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb6,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
9,HP6360,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb9e,10,HP6358,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb6,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0e
9,HP6360,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb9e,11,HP6356,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb8,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
9,HP6360,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb9e,11,HP6356,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb8,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
9,HP6360,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb9e,53,HP6354,EXAM,7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-00425cae,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
9,HP6360,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb9e,53,HP6354,EXAM,7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-00425cae,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
9,HP6360,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb9e,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
9,HP6360,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb9e,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
10,HP6358,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb6,11,HP6356,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb8,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
10,HP6358,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb6,11,HP6356,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb8,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0d
10,HP6358,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb6,11,HP6356,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb8,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
10,HP6358,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb6,53,HP6354,EXAM,7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-00425cae,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
10,HP6358,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb6,53,HP6354,EXAM,7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-00425cae,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
10,HP6358,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb6,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
10,HP6358,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb6,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
11,HP6356,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb8,53,HP6354,EXAM,7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-00425cae,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
11,HP6356,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb8,53,HP6354,EXAM,7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-00425cae,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0c
11,HP6356,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb8,53,HP6354,EXAM,7cbb3b65-3975-4b7e-9122-8d37a9f4dbdf-00425cae,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
11,HP6356,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb8,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0a
11,HP6356,EXAM,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbb8,57,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb0b
12,HP6206,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc0,13,HP6204,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc2,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00330f77
12,HP6206,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc0,13,HP6204,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc2,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00331006
12,HP6206,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc0,13,HP6204,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc2,b7033962-81ae-4c6f-8077-1382ad353b3c-0098c87f
12,HP6206,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc0,17,HP6210,PREBRIEF,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92ed,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00330f77
12,HP6206,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc0,19,HP6202A,SUPPLY/EQUIPMENT STORAGE,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92f9,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00330f77
12,HP6206,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc0,20,HP6202,MANIKIN PREP,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92fb,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00330f77
12,HP6206,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc0,29,HP6208,DEBRIEF,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94a0,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00330f77
12,HP6206,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc0,29,HP6208,DEBRIEF,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94a0,f9a0c3c9-c8ed-43bf-80b7-e56a6762e93b-008fc691
12,HP6206,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc0,29,HP6208,DEBRIEF,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94a0,cee0e7eb-18d5-40ab-a558-9196c0eef5e0-0041b317
12,HP6206,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc0,91,HP6002,EAST ATRIUM,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089be27,b7033962-81ae-4c6f-8077-1382ad353b3c-0098c87f
12,HP6206,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc0,91,HP6002,EAST ATRIUM,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089be27,f9a0c3c9-c8ed-43bf-80b7-e56a6762e93b-008fc691
12,HP6206,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc0,103,HP6201,LOCKERS,9a6503e7-5e21-449b-9cfe-c2d8121d7161-00d45b6c,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00330f77
13,HP6204,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc2,17,HP6210,PREBRIEF,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92ed,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00330f77
13,HP6204,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc2,19,HP6202A,SUPPLY/EQUIPMENT STORAGE,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92f9,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00330f77
13,HP6204,DEBRIEF,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcbc2,20,HP6202,MANIKIN PREP,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d92fb,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00330f77
