Index,Room Number,Room Name,Room Unique ID,Polygon Points,Touching Wall Unique IDs,Area,Centroid
131,HP4003,COLLAB,97b4a129-5383-44d2-804d-f54dd5cee5c8-004cb32d,"[(5912.1339651352746, 1639.0915634547921), (5882.1339650794807, 1639.0915634547921), (5882.1339650794807, 1638.1957300971565), (5882.1339650794807, 1637.9301050971565), (5882.1339650794807, 1631.945771067966), (5894.6339650794807, 1631.945771067966), (5894.6339650794807, 1609.5498967638257), (5912.1339651352746, 1609.5498967638255), (5912.1339651352746, 1613.5739384304893), (5912.1339651352746, 1613.8521441274704), (5912.1339651352737, 1614.0759384304893), (5912.1339651352746, 1635.8259384547919)]","['9a61cb41-29fd-46ce-bf24-ad4c8b416263-014c3901', '9a61cb41-29fd-46ce-bf24-ad4c8b416263-014c3901', '9a61cb41-29fd-46ce-bf24-ad4c8b416263-014c3901', '5412816e-fcd3-41ec-916e-940ac39fddf5-00c9be26', '5412816e-fcd3-41ec-916e-940ac39fddf5-00c9be26', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a65d', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a65d']",606.30157357547432,"(5901.1741142123401, 1625.9704482020984)"
132,HP4005,PUBLIC (STAIR),8df684a3-eb47-49ac-8d34-df8266b25986-004ce63c,"[(5893.2958214629725, 1583.2010910370996), (5887.1339651352673, 1583.2010910370996), (5887.1339651352673, 1576.6335718707978), (5887.5219859685876, 1576.6335718707978), (5887.5219859685876, 1570.0321983294007), (5887.1339651352673, 1570.0321983294007), (5887.1339651352673, 1508.9017121225654), (5887.5219859685731, 1508.9017121225654), (5887.5219859685712, 1506.6332073512538), (5887.1339651352673, 1506.6332073512538), (5887.1339651352673, 1496.7764518591712), (5893.2958214629725, 1496.7764518591712), (5893.2958214629725, 1501.3728134188093), (5893.2958214629725, 1508.3235962009069), (5893.2958214629725, 1570.0321983294111)]","['60921848-4ac7-44d6-ae81-48bb9a472fcb-013cb7ef', '60921848-4ac7-44d6-ae81-48bb9a472fcb-013cb568']",529.09451221209019,"(5890.23367236592, 1539.8809497114391)"
133,HP-C41C,"ADMIN CORR,",8df684a3-eb47-49ac-8d34-df8266b25986-004ce710,"[(5772.227715135261, 1503.6540633908003), (5772.1912568019288, 1503.6540633908003), (5772.1912568019288, 1502.8415634188098), (5777.7172984685922, 1502.8415634188098), (5777.7172984685922, 1507.9665634024796), (5776.5506318019252, 1507.9665634024796), (5776.5506318019252, 1510.1332300691461), (5777.7172984685922, 1510.1332300691461), (5777.7172984685922, 1511.1279809741798), (5777.7172984685922, 1521.1592514794293), (5777.7172984685922, 1522.2113348127625), (5777.7172984685922, 1532.242605318012), (5777.7172984685922, 1533.9665634024796), (5776.5506318019252, 1533.9665634024796), (5776.5506318019252, 1536.1332300691461), (5777.7172984685922, 1536.1332300691461), (5777.7172984685922, 1542.857188586356), (5777.7172984685922, 1552.9301053180122), (5777.7172984685922, 1558.9665634024796), (5776.5506318019252, 1558.9665634024796), (5776.5506318019252, 1561.1332300691461), (5777.7172984685922, 1561.1332300691461), (5777.7172984685922, 1564.3415634304929), (5777.7172984685922, 1575.242605318012), (5777.7172984685922, 1583.9665634024796), (5776.5506318019252, 1583.9665634024796), (5776.5506318019252, 1586.1332300691461), (5777.7172984685922, 1586.1332300691461), (5777.7172984685922, 1586.5967717358128), (5777.7172984685922, 1597.5498967241335), (5772.227715135261, 1597.5498967241335), (5772.227715135261, 1587.1488550574672), (5772.227715135261, 1576.7426050574672), (5772.227715135261, 1576.3832300574675), (5772.227715135261, 1546.3353133834626), (5772.227715135261, 1536.3155217241342), (5772.2020901352598, 1536.3155217241342), (5772.2020901352598, 1535.8135217241343), (5772.2020901352598, 1528.8623967241349), (5772.2020901352598, 1526.3832300574672), (5772.227715135261, 1526.3832300574672), (5772.227715135261, 1524.8155217241342), (5772.227715135261, 1519.4321050574672), (5772.227715135261, 1518.9301050574672), (5772.227715135261, 1517.9249222235956), (5772.227715135261, 1517.7426050574672), (5772.227715135261, 1505.8363550574672)]","['ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d301b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d35b8', 'ba831953-ab96-4132-a9be-093afd6c2829-006d35b8', 'ba831953-ab96-4132-a9be-093afd6c2829-006d35b8', 'bf646c8c-df76-4866-b6ad-30e8362c0413-0098df2e', 'ba831953-ab96-4132-a9be-093afd6c2829-006d367e', 'caa1e295-bbd0-42a7-9eac-e7b7634c797f-013fec2b', 'caa1e295-bbd0-42a7-9eac-e7b7634c797f-013fec2b', 'ba831953-ab96-4132-a9be-093afd6c2829-006d35ba', 'ba831953-ab96-4132-a9be-093afd6c2829-006d35ba']",510.08231429941952,"(5774.9281248542648, 1550.2410025739691)"
134,HP4130,PUBLIC (ENTRY),8df684a3-eb47-49ac-8d34-df8266b25986-004ce713,"[(5777.9516734685922, 1490.5498967638232), (5788.5506318019288, 1490.5498967638232), (5790.1443818190455, 1490.5498967638232), (5799.0662568019288, 1490.5498967638232), (5799.5682568019292, 1490.5498967638232), (5804.4705068019284, 1490.5498967638232), (5805.9725068019288, 1490.5498967638227), (5806.9308401352619, 1490.5498967638227), (5806.9308401352619, 1501.9561467638177), (5806.9308401352619, 1509.726980097158), (5788.0089651352619, 1509.726980097158), (5788.0089651352619, 1502.8415634188098), (5788.0089651352619, 1502.5863550854763), (5777.9204234685922, 1502.5863550854763), (5777.9204234685922, 1502.8415634188098), (5772.1912568019288, 1502.8415634188098), (5772.1912568019288, 1502.6332300854763), (5772.1912568019288, 1490.5498967638255), (5772.5265901352614, 1490.5498967638255), (5777.4496734685918, 1490.5498967638255)]","['51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3aa', '51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3aa', '51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c3aa', 'cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d0', 'f33a10cb-2f70-4d98-ac26-d52ad457b712-00a1e0b6', 'f33a10cb-2f70-4d98-ac26-d52ad457b712-00a1e0b6', '0f7d90f1-e5f8-4b92-a1d7-3816d108b4c4-0116c844', '45e7bf7a-81f9-4ff2-85fc-75e539c1dd0e-00f2e2f5', '45e7bf7a-81f9-4ff2-85fc-75e539c1dd0e-00f2e2f5']",554.71769187133759,"(5791.4491954189034, 1498.9198309190497)"
135,HP-C41E,ADMIN CORR.,8df684a3-eb47-49ac-8d34-df8266b25986-004ce716,"[(5772.227715135261, 1490.5498967638255), (5772.227715135261, 1477.4405217638255), (5772.227715135261, 1476.9385217638255), (5772.227715135261, 1470.9561467638255), (5772.227715135261, 1470.4914800971587), (5772.227715135261, 1470.0394800971587), (5772.227715135261, 1469.5874800971587), (5772.227715135261, 1465.9393967638252), (5772.227715135261, 1465.0353967638252), (5772.227715135261, 1458.638438430492), (5772.227715135261, 1458.357188430492), (5772.227715135261, 1458.0863550971585), (5772.227715135261, 1451.6893967638252), (5772.227715135261, 1451.2373967638252), (5772.227715135261, 1450.7853967638252), (5772.227715135261, 1446.7326721785819), (5772.227715135261, 1439.6128805119151), (5772.227715135261, 1436.5811467521437), (5777.6339651352582, 1436.5811467521437), (5777.6339651352582, 1437.2822717521433), (5777.6339651352582, 1437.7842717521432), (5777.727715135261, 1437.7842717521432), (5777.727715135261, 1448.0446884188104), (5777.727715135261, 1456.9665633908), (5776.5506318019252, 1456.9665633908), (5776.5506318019252, 1459.1332300574666), (5777.727715135261, 1459.1332300574666), (5777.727715135261, 1468.8051050060913), (5777.7485484685922, 1468.8051050060913), (5777.7485484685922, 1481.9665633908), (5776.5506318019252, 1481.9665633908), (5776.5506318019252, 1484.1332300574666), (5777.7485484685922, 1484.1332300574666), (5777.7485484685922, 1490.5498967638255)]","['7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b3f31', '7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b4e9a', '7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b4e9a', '7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b4e9a', 'b7033962-81ae-4c6f-8077-1382ad353b3c-0098d542', 'b7033962-81ae-4c6f-8077-1382ad353b3c-0098d542']",292.02251525688916,"(5774.9427728992368, 1463.4757003362538)"
136,HP4100,ADMIN ENTRY,8df684a3-eb47-49ac-8d34-df8266b25986-004ce719,"[(5777.982923468594, 1609.3977300971526), (5777.982923468594, 1608.9457300971526), (5777.727715135261, 1608.9457300971526), (5777.727715135261, 1608.4937300971526), (5777.727715135261, 1600.5764211914191), (5777.727715135261, 1597.5498967241335), (5787.6027151352619, 1597.5498967241335), (5787.6027151352619, 1607.8832300574668), (5787.6027151352619, 1611.7478134304899), (5781.4347536455489, 1611.7478134304899), (5778.7172984685913, 1611.7478134304899), (5778.7172984685913, 1609.9665634304899), (5777.982923468594, 1609.9665634304899)]","['775a8367-8cb6-431f-8b71-08852f24c19b-0065a05f', '0f7d90f1-e5f8-4b92-a1d7-3816d108b4c4-0116c5f7', '0f7d90f1-e5f8-4b92-a1d7-3816d108b4c4-0116c5f7', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a5d2', 'cc3989c6-42ad-4b3e-94ce-4201082ca13b-011520c8']",138.18120698817074,"(5782.7309566514978, 1604.5605954626756)"
137,HP4017,DATA,a05fb23f-c6e1-479f-a1ac-3774cb666868-005b1a36,"[(5862.2745901257576, 1610.2530217638257), (5862.2745901257576, 1609.7530217638255), (5868.8579234590816, 1609.7530217638255), (5868.8579234590816, 1609.9561722632873), (5868.8579234590816, 1624.6436877346332), (5856.9100067924237, 1624.6436877346332), (5856.9100067924237, 1610.2530217638257)]","['775a8367-8cb6-431f-8b71-08852f24c19b-0065a5e9', '8e610be0-c591-4c86-8026-20679b393190-006a2dbe', '8e610be0-c591-4c86-8026-20679b393190-006a2dbe', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a65a', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a5ea', '58224e25-2060-4650-881c-dd8a30ef3fcf-00c95630']",175.23014446347952,"(5862.9343514923285, 1617.3084955118732)"
138,HP4101C,WS,a05fb23f-c6e1-479f-a1ac-3774cb666868-005b1a39,"[(5861.5863564912524, 1632.3103133908), (5854.4613564912561, 1632.3103133908), (5854.4613564912561, 1625.0529991233886), (5861.5863564912524, 1625.0529991233886)]",[],51.708364155143499,"(5858.0238564964902, 1628.68165625853)"
139,HP4101B,WS,a05fb23f-c6e1-479f-a1ac-3774cb666868-005b1a3a,"[(5854.4613564912561, 1632.3103133908), (5847.2946898245891, 1632.3103133908003), (5847.2946898245891, 1625.0529991233886), (5854.4613564912561, 1625.0529991233886)]",[],52.010752249509096,"(5850.878023168184, 1628.6816562600741)"
140,HP4101D,WS,a05fb23f-c6e1-479f-a1ac-3774cb666868-005b1a3e,"[(5868.8317747694728, 1625.0529991233886), (5868.8317747694728, 1632.3103133908), (5861.5863564912524, 1632.3103133908), (5861.5863564912524, 1625.0529991233886)]",[],52.5822774451226,"(5865.2090655845996, 1628.68165624431)"
141,HP4101A,WS,a05fb23f-c6e1-479f-a1ac-3774cb666868-005b1a40,"[(5847.2946898245891, 1632.3103133908003), (5840.0185411349803, 1632.3103133908005), (5840.0185411349803, 1625.0529991233886), (5847.2946898245891, 1625.0529991233886)]",[],52.805297696962953,"(5843.6566154775064, 1628.6816562564538)"
142,HP4101,WORKRM/STOR,a05fb23f-c6e1-479f-a1ac-3774cb666868-005b1a97,"[(5840.0185411349803, 1632.3103133908003), (5832.5794173190079, 1632.3103133908005), (5832.5794173190079, 1631.9040633908005), (5826.7825423190079, 1631.9040633908005), (5826.7825423190079, 1621.3884384304879), (5833.6850477061034, 1621.3884384304879), (5833.6850477061034, 1625.049937734633), (5835.2735893727695, 1625.049937734633), (5835.5131727061034, 1625.049937734633), (5840.0185411349803, 1625.049937734633)]","['6f3aee11-4150-43d8-8abd-e97f383a9d10-009c5099', '6f3aee11-4150-43d8-8abd-e97f383a9d10-009c5036', '5154054a-c37a-443f-aa5d-a92a2c792b2f-012e742e', 'edc42879-289b-4469-8daf-1596f5f79aa8-01305ec5', 'edc42879-289b-4469-8daf-1596f5f79aa8-01305f08', 'edc42879-289b-4469-8daf-1596f5f79aa8-01305f08', 'edc42879-289b-4469-8daf-1596f5f79aa8-01305f08']",119.0168617926538,"(5832.8016741571682, 1627.4526711515)"
143,HP4308A,AV CLO.,7d318c75-447d-4ef8-9c1f-27c12d2df25a-006b729b,"[(5928.1245251434202, 1503.1436467521419), (5928.1245251434202, 1505.3467462526819), (5928.1245251434202, 1506.6019800854754), (5924.9578584767532, 1506.6019800854754), (5924.9578584767532, 1506.5654962526803), (5924.9578584767532, 1503.1436467521419)]","['4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c16aff', '4ddc858f-5309-4d8f-bdb5-daf0ff5ba938-00c16aff', '4549bd0a-0da3-41be-a3f0-4b2db6693c2a-01263a9f', 'd6529672-62ca-4b81-a1fa-0d961a35c7af-01037a4c', 'd6529672-62ca-4b81-a1fa-0d961a35c7af-01037a4c', 'd6529672-62ca-4b81-a1fa-0d961a35c7af-01037c22']",10.951388888061047,"(5926.5411919608277, 1504.8728134568612)"
144,HP4304A,AV CLO.,7d318c75-447d-4ef8-9c1f-27c12d2df25a-006b729e,"[(5921.498548580922, 1557.5498967638227), (5924.498548580922, 1557.5498967638227), (5924.498548580922, 1557.5551305966176), (5924.498548580922, 1561.1436467638227), (5921.498548580922, 1561.1436467638227)]","['775a8367-8cb6-431f-8b71-08852f24c19b-0065a38b', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a38d', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a38d', '926c9dc4-3307-4e67-b4db-b574a31866ee-00f9cecc', '528d90cc-3fd5-4ee5-8124-f461cf6d1893-00f93d80']",10.78125,"(5922.9985485809439, 1559.3467717638339)"
145,HP3302J,TRASH+RE,7d318c75-447d-4ef8-9c1f-27c12d2df25a-006b72d5,"[(5874.4047984685903, 1502.0498967638177), (5877.3422984685922, 1502.0498967638177), (5877.3422984685922, 1507.5082300971558), (5874.4047984685903, 1507.5082300971558)]","['775a8367-8cb6-431f-8b71-08852f24c19b-0065a2bb', '64d11e8a-1f7a-464c-a5a8-adcc05bae4ec-0110fa1b', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a2d0']",16.033854166045785,"(5875.8735485471834, 1504.7790634506562)"
146,HP4310A,AV CLO.,7d318c75-447d-4ef8-9c1f-27c12d2df25a-006b73cd,"[(5924.5037568019497, 1473.7269800854765), (5924.5037568019497, 1479.2269800854765), (5921.4933401352828, 1479.2269800854774), (5921.4933401352828, 1473.7269800854774)]","['cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006409ba', 'cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006409d6', 'cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006409bb', 'e1ca5255-0d85-472b-baeb-df68c8a9f560-00c45976']",16.55729166790843,"(5922.9985483209457, 1476.4769800485753)"
147,HP4209,WELLNESS,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,"[(5805.9725068019288, 1490.1436467638227), (5805.1756318019288, 1490.1436467638227), (5805.1756318019288, 1490.0978967638232), (5805.1756318019288, 1484.2582300574666), (5808.488131801927, 1484.2582300574666), (5810.8422984685913, 1484.2582300574666), (5810.8422984685913, 1481.9665633908), (5810.8422984685913, 1480.2269800971567), (5815.5610484685903, 1480.2269800971567), (5815.5610484685903, 1480.8884384304895), (5815.5610484685903, 1490.1436467638227), (5807.1339651352619, 1490.1436467638227), (5806.9725068019288, 1490.1436467638227), (5806.9256063024668, 1490.1436467638227)]","['cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d0', 'cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d4', 'cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d4', 'e1f781ba-f333-49dd-a5e7-d3f4bac8b553-01310706', 'a4c58ab8-efee-4c59-83eb-3f4f8590af8c-007dcfdb', 'a4c58ab8-efee-4c59-83eb-3f4f8590af8c-007dcff6', 'a4c58ab8-efee-4c59-83eb-3f4f8590af8c-007dd092', 'cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d6', 'cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-0064023e', 'cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-0064023e', '6e6cb725-4301-4438-bd67-bb7f1ef3c6df-00d44745', '6e6cb725-4301-4438-bd67-bb7f1ef3c6df-00d44745', 'cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d0', 'cdb70bec-b690-4ac2-a4e5-ad9b4528aa1c-006400d0']",80.144965503364801,"(5811.0408336645714, 1486.0240746989268)"
148,HP4014,ELECT,d17140ae-73d7-4137-8f33-31de6e23511e-0087fd8e,"[(5845.2068818019243, 1482.0082300971576), (5843.5506318019252, 1482.0082300971576), (5843.5506318019252, 1484.1748967638241), (5845.2068818019243, 1484.1748967638241), (5845.2068818019243, 1489.5394800971565), (5839.7120901352582, 1489.5394800971565), (5839.7120901352582, 1490.0394800971562), (5834.9464651352582, 1490.0394800971562), (5834.9464651352582, 1481.1228134304909), (5845.2068818019243, 1481.1228134304909)]","['d17140ae-73d7-4137-8f33-31de6e23511e-0087fd87', 'd17140ae-73d7-4137-8f33-31de6e23511e-0087fd85', '0aa49962-afeb-4289-9925-85deb7b839c5-00c9f8c3', 'd17140ae-73d7-4137-8f33-31de6e23511e-0087fd88', 'd17140ae-73d7-4137-8f33-31de6e23511e-0087fd86', 'd17140ae-73d7-4137-8f33-31de6e23511e-0087fd87']",85.152777776122093,"(5839.8184936203816, 1485.5502847860826)"
149,HP5221,WEST ATRIUM,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af07,"[(5814.9231678436981, 1506.302502783326), (5814.7485484685913, 1506.3207300971626), (5814.7485484685913, 1507.9665634024796), (5814.7485484685913, 1510.133230097158), (5814.7485484685913, 1533.753021763823), (5814.7485484685913, 1533.9665634024796), (5814.7485484685913, 1536.1332300691461), (5814.7485484685913, 1536.737396763823), (5814.7485484685913, 1546.1957300971574), (5814.7485484685913, 1547.1904962643623), (5814.7485484685913, 1547.3728134304906), (5814.7485484685913, 1558.7894801251666), (5814.7485484685913, 1561.3103134024793), (5814.7485484685913, 1567.9437300411287), (5814.7485484685913, 1568.1957300411284), (5814.7485484685913, 1577.7582300411284), (5817.2172984685913, 1577.7582300411284), (5817.2172984685913, 1578.9769800971642), (5817.2172984685913, 1593.7998967077945), (5817.2172984685913, 1594.8415634304897), (5814.7485484685913, 1594.8415634304897), (5814.7485484685913, 1597.5498967638246), (5807.7381318019279, 1597.5498967638246), (5807.7381318019279, 1509.930105097158), (5807.3370901352619, 1509.930105097158), (5807.3370901352619, 1501.9561467638177), (5814.7477543729046, 1501.9561467638177)]","['775a8367-8cb6-431f-8b71-08852f24c19b-0065a2bc', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a2bc', '6805f1af-a6a9-4f4e-81d5-ac70e8bd6f72-01774a1f', '6805f1af-a6a9-4f4e-81d5-ac70e8bd6f72-01774a1f', '6805f1af-a6a9-4f4e-81d5-ac70e8bd6f72-01774a1f', '6805f1af-a6a9-4f4e-81d5-ac70e8bd6f72-01774a1f', '0a183aa1-55c5-49e1-8e95-5412d163ff62-006b4fba', 'b82bc106-82e0-4351-859a-1f2984243def-012e8b92', 'b82bc106-82e0-4351-859a-1f2984243def-012e8b92', '775a8367-8cb6-431f-8b71-08852f24c19b-0065a312', '6523fcdb-7bd4-4f2d-8f1d-0280e26e6ccd-006b44b2', '776f8b2c-05f4-4da4-94ea-3b71607b9542-006b57ab', '776f8b2c-05f4-4da4-94ea-3b71607b9542-006b57ab', '8ea27553-80fe-4149-88ab-354ab3e69ddd-01152cbc', '100d2829-c0fb-497a-9205-b61995e00312-00b1d1ec', '100d2829-c0fb-497a-9205-b61995e00312-00b1d1d3', '100d2829-c0fb-497a-9205-b61995e00312-00b1d1d3', '100d2829-c0fb-497a-9205-b61995e00312-00b1d1d3', '100d2829-c0fb-497a-9205-b61995e00312-00b1d1eb', '1b1c84e0-016b-4322-9c04-e34b939827d5-015b5c61', '67940578-292e-4ca7-90fd-e324d28b1fe0-013f38a3', 'f33a10cb-2f70-4d98-ac26-d52ad457b712-00a1e0b6']",715.90373176988214,"(5811.5078878680752, 1551.6865480963722)"
