Step,AgentID,Starting Node,Current Node,Path,Agent Type
0,79,53,70,"[53, 70]",Student
0,80,605,611,"[605, 611]",Student
0,81,401,264,"[401, 264]",Student
0,82,25,20,"[25, 20]",Student
0,83,514,509,"[514, 509]",Student
0,84,600,604,"[600, 604]",Student
0,85,25,19,"[25, 19]",Student
0,86,9,0,"[9, 0]",Student
0,87,397,267,"[397, 267]",Student
0,88,11,1,"[11, 1]",Student
0,89,9,0,"[9, 0]",Student
0,90,433,489,"[433, 489]",Student
0,91,11,12,"[11, 12]",Student
0,92,401,264,"[401, 264]",Student
0,93,53,43,"[53, 43]",Student
0,94,583,593,"[583, 593]",Student
0,95,600,586,"[600, 586]",Student
0,96,55,74,"[55, 69, 74]",Student
0,97,9,29,"[9, 29]",Student
0,98,600,604,"[600, 604]",Student
0,99,159,233,"[159, 233]",Student
0,100,25,20,"[25, 20]",Student
0,101,583,593,"[583, 593]",Student
0,102,25,6,"[25, 6]",Student
0,103,378,391,"[378, 391]",Student
0,104,53,43,"[53, 43]",Student
0,105,441,302,"[441, 302]",Student
0,106,140,79,"[140, 79]",Student
0,107,514,402,"[514, 402]",Student
0,108,619,624,"[619, 624]",Student
0,109,237,213,"[237, 213]",Student
0,110,257,393,"[257, 393]",Student
0,111,181,42,"[181, 42]",Student
0,112,263,391,"[263, 391]",Student
0,113,436,437,"[436, 437]",Student
0,114,9,28,"[9, 28]",Student
0,115,234,176,"[234, 176]",Student
0,116,619,624,"[619, 624]",Student
0,117,514,441,"[514, 441]",Student
0,118,515,414,"[515, 414]",Student
0,119,600,586,"[600, 586]",Student
0,120,443,477,"[443, 477]",Student
0,121,445,444,"[445, 444]",Student
0,122,45,53,"[45, 53]",Student
0,123,140,209,"[140, 209]",Student
0,124,398,371,"[398, 371]",Student
0,125,62,40,"[62, 40]",Student
0,126,43,180,"[43, 180]",Student
0,127,229,83,"[229, 83]",Student
0,128,234,205,"[234, 205]",Student
0,129,25,20,"[25, 20]",Student
0,130,490,517,"[490, 517]",Student
0,131,9,29,"[9, 29]",Student
0,132,9,29,"[9, 29]",Student
0,133,25,6,"[25, 6]",Student
0,134,380,374,"[380, 374]",Student
0,135,28,9,"[28, 9]",Student
0,136,436,437,"[436, 437]",Student
0,137,397,310,"[397, 310]",Student
0,138,9,0,"[9, 0]",Student
0,139,435,434,"[435, 434]",Student
0,140,624,617,"[624, 617]",Student
0,141,173,235,"[173, 235]",Student
0,142,619,620,"[619, 620]",Student
0,143,268,252,"[268, 252]",Student
0,144,9,29,"[9, 29]",Student
0,145,514,402,"[514, 402]",Student
0,146,25,19,"[25, 19]",Student
0,147,469,467,"[469, 467]",Student
0,148,229,83,"[229, 83]",Student
0,149,9,29,"[9, 29]",Student
0,150,53,44,"[53, 44]",Student
0,151,53,70,"[53, 70]",Student
0,152,257,250,"[257, 250]",Student
0,153,209,179,"[209, 179]",Student
0,154,25,6,"[25, 6]",Student
0,155,400,346,"[400, 346]",Student
0,156,9,29,"[9, 29]",Student
0,157,583,613,"[583, 613]",Student
0,158,25,6,"[25, 6]",Student
0,159,583,613,"[583, 613]",Student
0,160,413,509,"[413, 509]",Student
0,161,514,402,"[514, 402]",Student
0,162,25,6,"[25, 6]",Student
0,163,303,180,"[303, 180]",Student
0,164,25,20,"[25, 20]",Student
0,165,615,620,"[615, 620]",Student
0,166,514,441,"[514, 441]",Student
0,167,516,509,"[516, 509]",Student
0,168,159,233,"[159, 233]",Student
0,169,12,29,"[12, 29]",Student
0,170,25,6,"[25, 6]",Student
0,171,379,266,"[379, 266]",Student
0,172,441,302,"[441, 302]",Student
0,173,25,19,"[25, 19]",Student
0,174,396,394,"[396, 394]",Student
0,175,515,511,"[515, 511]",Student
0,176,9,28,"[9, 28]",Student
0,177,9,29,"[9, 29]",Student
0,178,159,233,"[159, 233]",Student
0,179,600,586,"[600, 586]",Student
0,180,25,19,"[25, 19]",Student
0,181,9,28,"[9, 28]",Student
0,182,25,19,"[25, 19]",Student
0,183,583,593,"[583, 593]",Student
0,184,9,0,"[9, 0]",Student
0,185,291,396,"[291, 396]",Student
0,186,303,394,"[303, 394]",Student
0,187,585,594,"[585, 594]",Student
0,188,46,53,"[46, 53]",Student
0,189,9,29,"[9, 29]",Student
0,190,29,9,"[29, 9]",Student
0,191,396,261,"[396, 261]",Student
0,192,44,17,"[44, 17]",Student
0,193,40,66,"[40, 66]",Student
0,194,9,0,"[9, 0]",Student
0,195,234,176,"[234, 176]",Student
0,196,584,613,"[584, 613]",Student
0,197,618,624,"[618, 624]",Student
0,198,9,28,"[9, 28]",Student
0,199,25,19,"[25, 19]",Student
0,200,514,402,"[514, 402]",Student
0,201,377,328,"[377, 328]",Student
0,202,42,53,"[42, 53]",Student
0,203,173,182,"[173, 182]",Student
0,204,26,6,"[26, 6]",Student
0,205,268,252,"[268, 252]",Student
0,206,412,511,"[412, 511]",Student
0,207,9,28,"[9, 28]",Student
0,208,514,509,"[514, 509]",Student
0,209,237,231,"[237, 231]",Student
0,210,234,176,"[234, 176]",Student
0,211,9,0,"[9, 0]",Student
0,212,209,180,"[209, 180]",Student
0,213,12,29,"[12, 29]",Student
0,214,441,509,"[441, 509]",Student
0,215,585,594,"[585, 594]",Student
0,216,9,28,"[9, 28]",Student
0,217,159,153,"[159, 153]",Student
0,218,9,28,"[9, 28]",Student
0,219,9,29,"[9, 29]",Student
0,220,230,82,"[230, 82]",Student
0,221,25,19,"[25, 19]",Student
0,222,514,402,"[514, 402]",Student
0,223,9,28,"[9, 28]",Student
0,224,159,214,"[159, 214]",Student
0,225,25,6,"[25, 6]",Student
0,226,9,28,"[9, 28]",Student
0,227,377,328,"[377, 328]",Student
0,228,53,43,"[53, 43]",Student
0,229,40,66,"[40, 66]",Student
0,230,600,604,"[600, 604]",Student
0,231,26,6,"[26, 6]",Student
0,232,515,414,"[515, 414]",Student
0,233,397,267,"[397, 267]",Student
0,234,159,153,"[159, 153]",Student
0,235,435,448,"[435, 448]",Student
0,236,237,214,"[237, 214]",Student
0,237,374,328,"[374, 328]",Student
0,238,9,0,"[9, 0]",Student
0,239,9,28,"[9, 28]",Student
0,240,291,371,"[291, 371]",Student
0,241,55,51,"[55, 69, 51]",Student
0,242,140,80,"[140, 80]",Student
0,243,607,594,"[607, 594]",Student
0,244,9,28,"[9, 28]",Student
0,245,619,624,"[619, 624]",Student
0,246,9,28,"[9, 28]",Student
0,247,9,29,"[9, 29]",Student
0,248,600,594,"[600, 594]",Student
0,249,40,62,"[40, 62]",Student
0,250,443,444,"[443, 444]",Student
0,251,585,586,"[585, 586]",Student
0,252,45,53,"[45, 53]",Student
0,253,209,179,"[209, 179]",Student
0,254,25,6,"[25, 6]",Student
0,255,617,616,"[617, 616]",Student
0,256,441,302,"[441, 302]",Student
0,257,619,624,"[619, 624]",Student
0,258,435,437,"[435, 437]",Student
0,259,25,6,"[25, 6]",Student
0,260,490,421,"[490, 421]",Student
0,261,53,70,"[53, 70]",Student
0,262,233,150,"[233, 150]",Student
0,263,618,624,"[618, 624]",Student
0,264,619,624,"[619, 624]",Student
0,265,173,235,"[173, 235]",Student
0,266,69,48,"[69, 65, 48]",Student
0,267,140,80,"[140, 80]",Student
0,268,9,28,"[9, 28]",Student
0,269,25,6,"[25, 6]",Student
0,270,209,179,"[209, 179]",Student
0,271,380,329,"[380, 329]",Student
0,272,433,509,"[433, 509]",Student
0,273,378,393,"[378, 393]",Student
0,274,377,329,"[377, 329]",Student
0,275,617,624,"[617, 624]",Student
0,276,9,28,"[9, 28]",Student
0,277,27,6,"[27, 6]",Student
0,278,57,53,"[57, 53]",Student
0,279,268,394,"[268, 394]",Student
0,280,618,617,"[618, 617]",Student
0,281,378,391,"[378, 391]",Student
0,282,349,245,"[349, 245]",Student
0,283,25,20,"[25, 20]",Student
0,284,180,43,"[180, 43]",Student
0,285,9,28,"[9, 28]",Student
0,286,25,20,"[25, 20]",Student
0,287,25,19,"[25, 19]",Student
0,288,490,421,"[490, 421]",Student
0,289,9,0,"[9, 0]",Student
0,290,25,20,"[25, 20]",Student
0,291,545,546,"[545, 546]",Student
0,292,159,153,"[159, 153]",Student
0,293,491,511,"[491, 511]",Student
0,294,9,29,"[9, 29]",Student
0,295,380,328,"[380, 328]",Student
0,296,231,210,"[231, 210]",Student
0,297,45,53,"[45, 53]",Student
0,298,9,29,"[9, 29]",Student
0,299,25,20,"[25, 20]",Student
0,300,17,26,"[17, 26]",Student
0,301,617,624,"[617, 624]",Student
0,302,600,586,"[600, 586]",Student
0,303,27,43,"[27, 43]",Student
0,304,9,0,"[9, 0]",Student
0,305,173,235,"[173, 235]",Student
0,306,55,34,"[55, 34]",Student
0,307,378,391,"[378, 391]",Student
0,308,302,402,"[302, 402]",Student
0,309,53,44,"[53, 44]",Student
0,310,585,567,"[585, 567]",Student
0,311,377,410,"[377, 410]",Student
0,312,140,209,"[140, 209]",Student
0,313,70,44,"[70, 44]",Student
0,314,159,233,"[159, 233]",Student
0,315,291,314,"[291, 314]",Student
0,316,9,28,"[9, 28]",Student
0,317,400,292,"[400, 292]",Student
0,318,40,66,"[40, 66]",Student
0,319,9,29,"[9, 29]",Student
0,320,606,577,"[606, 577]",Student
0,321,209,179,"[209, 179]",Student
0,322,619,620,"[619, 620]",Student
0,323,40,62,"[40, 62]",Student
0,324,25,20,"[25, 20]",Student
0,325,41,62,"[41, 40, 62]",Student
0,326,433,461,"[433, 461]",Student
0,327,585,586,"[585, 586]",Student
0,328,9,29,"[9, 29]",Student
0,329,257,393,"[257, 393]",Student
0,330,9,0,"[9, 0]",Student
0,331,291,371,"[291, 371]",Student
0,332,9,28,"[9, 28]",Student
0,333,433,489,"[433, 489]",Student
0,334,600,604,"[600, 604]",Student
0,335,545,564,"[545, 564]",Student
0,336,26,6,"[26, 6]",Student
0,337,25,20,"[25, 20]",Student
0,338,10,17,"[10, 17]",Student
0,339,380,328,"[380, 328]",Student
0,340,9,28,"[9, 28]",Student
0,341,234,176,"[234, 176]",Student
0,342,413,509,"[413, 509]",Student
0,343,598,493,"[598, 493]",Student
0,344,349,351,"[349, 351]",Student
0,345,233,178,"[233, 178]",Student
0,346,380,374,"[380, 374]",Student
0,347,400,346,"[400, 346]",Student
0,348,436,448,"[436, 448]",Student
0,349,9,28,"[9, 28]",Student
0,350,231,134,"[231, 134]",Student
0,351,25,6,"[25, 6]",Student
0,352,40,66,"[40, 66]",Student
0,353,233,178,"[233, 178]",Student
0,354,9,0,"[9, 0]",Student
0,355,377,328,"[377, 328]",Student
0,356,53,70,"[53, 70]",Student
0,357,9,29,"[9, 29]",Student
0,358,490,421,"[490, 421]",Student
0,359,237,231,"[237, 231]",Student
0,360,9,29,"[9, 29]",Student
0,361,9,29,"[9, 29]",Student
0,362,380,329,"[380, 329]",Student
0,363,421,490,"[421, 490]",Student
0,364,619,624,"[619, 624]",Student
0,365,394,402,"[394, 402]",Student
0,366,583,613,"[583, 613]",Student
0,367,234,176,"[234, 176]",Student
0,368,583,613,"[583, 613]",Student
0,369,291,314,"[291, 314]",Student
0,370,173,182,"[173, 182]",Student
0,371,600,604,"[600, 604]",Student
0,372,9,0,"[9, 0]",Student
0,373,421,509,"[421, 509]",Student
0,374,268,394,"[268, 394]",Student
0,375,583,613,"[583, 613]",Student
0,376,235,194,"[235, 194]",Student
0,377,245,348,"[245, 348]",Student
0,378,514,509,"[514, 509]",Student
0,379,154,214,"[154, 214]",Student
0,380,268,394,"[268, 394]",Student
0,381,234,205,"[234, 205]",Student
0,382,245,348,"[245, 348]",Student
0,383,380,374,"[380, 374]",Student
0,384,237,231,"[237, 231]",Student
0,385,25,20,"[25, 20]",Student
0,386,25,20,"[25, 20]",Student
0,387,9,28,"[9, 28]",Student
0,388,9,28,"[9, 28]",Student
0,389,380,328,"[380, 328]",Student
0,390,617,616,"[617, 616]",Student
0,391,304,252,"[304, 252]",Student
0,392,69,49,"[69, 51, 49]",Student
0,393,233,177,"[233, 177]",Student
0,394,9,28,"[9, 28]",Student
0,395,57,35,"[57, 35]",Student
0,396,9,29,"[9, 29]",Student
0,397,585,567,"[585, 567]",Student
0,398,25,19,"[25, 19]",Student
0,399,600,586,"[600, 586]",Student
0,400,619,620,"[619, 620]",Student
0,401,268,252,"[268, 252]",Student
0,402,9,28,"[9, 28]",Student
0,403,600,586,"[600, 586]",Student
0,404,380,328,"[380, 328]",Student
0,405,9,0,"[9, 0]",Student
0,406,43,27,"[43, 27]",Student
0,407,9,29,"[9, 29]",Student
0,408,46,53,"[46, 53]",Student
0,409,237,214,"[237, 214]",Student
0,410,304,181,"[304, 181]",Student
0,411,9,29,"[9, 29]",Student
0,412,28,29,"[28, 29]",Student
0,413,619,624,"[619, 624]",Student
0,414,9,0,"[9, 0]",Student
0,415,617,624,"[617, 624]",Student
0,416,209,239,"[209, 239]",Student
0,417,9,28,"[9, 28]",Student
0,418,25,19,"[25, 19]",Student
0,419,9,29,"[9, 29]",Student
0,420,377,329,"[377, 329]",Student
0,421,159,153,"[159, 153]",Student
0,422,25,6,"[25, 6]",Student
0,423,25,6,"[25, 6]",Student
0,424,583,613,"[583, 613]",Student
0,425,91,166,"[91, 166]",Student
0,426,436,437,"[436, 437]",Student
0,427,619,620,"[619, 620]",Student
0,428,469,467,"[469, 467]",Student
0,429,619,620,"[619, 620]",Student
0,430,9,28,"[9, 28]",Student
0,431,9,28,"[9, 28]",Student
0,432,469,467,"[469, 467]",Student
0,433,436,437,"[436, 437]",Student
0,434,600,604,"[600, 604]",Student
0,435,469,489,"[469, 489]",Student
0,436,380,374,"[380, 374]",Student
0,437,140,209,"[140, 209]",Student
0,438,234,235,"[234, 235]",Student
0,439,25,19,"[25, 19]",Student
0,440,233,150,"[233, 150]",Student
0,441,140,209,"[140, 209]",Student
0,442,43,27,"[43, 27]",Student
0,443,619,620,"[619, 620]",Student
0,444,397,391,"[397, 391]",Student
0,445,441,302,"[441, 302]",Student
0,446,378,391,"[378, 391]",Student
0,447,380,328,"[380, 328]",Student
0,448,17,6,"[17, 6]",Student
0,449,290,294,"[290, 294]",Student
0,450,25,6,"[25, 6]",Student
0,451,9,28,"[9, 28]",Student
0,452,441,514,"[441, 514]",Student
0,453,441,302,"[441, 302]",Student
0,454,421,509,"[421, 509]",Student
0,455,443,444,"[443, 444]",Student
0,456,304,181,"[304, 181]",Student
0,457,9,28,"[9, 28]",Student
0,458,619,624,"[619, 624]",Student
0,459,9,28,"[9, 28]",Student
0,460,441,509,"[441, 509]",Student
0,461,381,343,"[381, 343]",Student
0,462,26,18,"[26, 18]",Student
0,463,9,28,"[9, 28]",Student
0,464,140,209,"[140, 209]",Student
0,465,28,29,"[28, 29]",Student
0,466,9,28,"[9, 28]",Student
0,467,619,624,"[619, 624]",Student
0,468,514,441,"[514, 441]",Student
0,469,25,19,"[25, 19]",Student
0,470,600,594,"[600, 594]",Student
0,471,9,29,"[9, 29]",Student
0,472,236,125,"[236, 125]",Student
0,473,626,622,"[626, 622]",Student
0,474,9,29,"[9, 29]",Student
0,475,9,0,"[9, 0]",Student
0,476,25,19,"[25, 19]",Student
0,477,401,392,"[401, 392]",Student
0,478,9,0,"[9, 0]",Student
0,479,396,394,"[396, 394]",Student
0,480,25,6,"[25, 6]",Student
0,481,229,83,"[229, 83]",Student
0,482,40,62,"[40, 62]",Student
0,483,53,70,"[53, 70]",Student
0,484,600,586,"[600, 586]",Student
0,485,25,6,"[25, 6]",Student
0,486,9,0,"[9, 0]",Student
0,487,610,538,"[610, 538]",Student
0,488,40,62,"[40, 62]",Student
0,489,600,594,"[600, 594]",Student
0,490,25,20,"[25, 20]",Student
0,491,234,176,"[234, 176]",Student
0,492,209,180,"[209, 180]",Student
0,493,206,34,"[206, 55, 34]",Student
0,494,173,235,"[173, 235]",Student
0,495,9,29,"[9, 29]",Student
0,496,435,434,"[435, 434]",Student
0,497,9,28,"[9, 28]",Student
0,498,55,34,"[55, 34]",Student
0,499,9,0,"[9, 0]",Student
0,500,421,490,"[421, 490]",Student
0,501,27,43,"[27, 43]",Student
0,502,69,40,"[69, 66, 40]",Student
0,503,397,310,"[397, 310]",Student
0,504,42,53,"[42, 53]",Student
0,505,9,28,"[9, 28]",Student
0,506,394,402,"[394, 402]",Student
0,507,618,624,"[618, 624]",Student
0,508,25,6,"[25, 6]",Student
0,509,9,28,"[9, 28]",Student
0,510,209,179,"[209, 179]",Student
0,511,380,328,"[380, 328]",Student
0,512,9,28,"[9, 28]",Student
0,513,268,253,"[268, 253]",Student
0,514,53,70,"[53, 70]",Student
0,515,619,624,"[619, 624]",Student
0,516,9,0,"[9, 0]",Student
0,517,619,620,"[619, 620]",Student
0,518,515,511,"[515, 511]",Student
0,519,515,412,"[515, 412]",Student
0,520,378,393,"[378, 393]",Student
0,521,9,29,"[9, 29]",Student
0,522,600,604,"[600, 604]",Student
0,523,9,0,"[9, 0]",Student
0,524,619,624,"[619, 624]",Student
0,525,69,48,"[69, 47, 48]",Student
0,526,25,19,"[25, 19]",Student
0,527,69,34,"[69, 55, 34]",Student
0,528,9,29,"[9, 29]",Student
0,529,25,20,"[25, 20]",Student
0,530,233,150,"[233, 150]",Student
0,531,25,19,"[25, 19]",Student
0,532,209,239,"[209, 239]",Student
0,533,9,28,"[9, 28]",Student
0,534,291,314,"[291, 314]",Student
0,535,25,6,"[25, 6]",Student
0,536,25,20,"[25, 20]",Student
0,537,55,34,"[55, 34]",Student
0,538,9,28,"[9, 28]",Student
0,539,25,20,"[25, 20]",Student
0,540,433,489,"[433, 489]",Student
0,541,545,546,"[545, 546]",Student
0,542,215,91,"[215, 91]",Student
0,543,257,255,"[257, 255]",Student
0,544,433,509,"[433, 509]",Student
0,545,25,19,"[25, 19]",Student
0,546,610,612,"[610, 612]",Student
0,547,583,593,"[583, 593]",Student
0,548,515,412,"[515, 412]",Student
0,549,25,6,"[25, 6]",Student
0,550,41,62,"[41, 40, 62]",Student
0,551,380,328,"[380, 328]",Student
0,552,154,159,"[154, 159]",Student
0,553,56,53,"[56, 53]",Student
0,554,209,179,"[209, 179]",Student
0,555,159,153,"[159, 153]",Student
0,556,600,604,"[600, 604]",Student
0,557,9,0,"[9, 0]",Student
0,558,598,493,"[598, 493]",Student
0,559,25,19,"[25, 19]",Student
0,560,41,74,"[41, 69, 74]",Student
0,561,545,564,"[545, 564]",Student
0,562,583,593,"[583, 593]",Student
0,563,617,616,"[617, 616]",Student
0,564,69,66,"[69, 54, 66]",Student
0,565,25,20,"[25, 20]",Student
0,566,245,364,"[245, 364]",Student
0,567,397,391,"[397, 391]",Student
0,568,234,176,"[234, 176]",Student
0,569,490,421,"[490, 421]",Student
0,570,291,314,"[291, 314]",Student
0,571,209,239,"[209, 239]",Student
0,572,206,240,"[206, 210, 240]",Student
0,573,42,53,"[42, 53]",Student
0,574,380,374,"[380, 374]",Student
0,575,513,431,"[513, 431]",Student
0,576,469,489,"[469, 489]",Student
0,577,583,593,"[583, 593]",Student
0,578,400,294,"[400, 294]",Student
0,579,396,394,"[396, 394]",Student
0,580,268,252,"[268, 252]",Student
0,581,9,29,"[9, 29]",Student
0,582,9,28,"[9, 28]",Student
0,583,619,624,"[619, 624]",Student
0,584,349,351,"[349, 351]",Student
0,585,25,19,"[25, 19]",Student
0,586,9,0,"[9, 0]",Student
0,587,25,19,"[25, 19]",Student
0,588,514,509,"[514, 509]",Student
0,589,514,509,"[514, 509]",Student
0,590,53,70,"[53, 70]",Student
0,591,401,392,"[401, 392]",Student
0,592,9,28,"[9, 28]",Student
0,593,433,509,"[433, 509]",Student
0,594,9,0,"[9, 0]",Student
0,595,375,406,"[375, 406]",Student
0,596,41,40,"[41, 62, 40]",Student
0,597,9,0,"[9, 0]",Student
0,598,70,10,"[70, 10]",Student
0,599,616,617,"[616, 617]",Student
0,600,9,28,"[9, 28]",Student
0,601,9,0,"[9, 0]",Student
0,602,25,19,"[25, 19]",Student
0,603,9,29,"[9, 29]",Student
0,604,514,402,"[514, 402]",Student
0,605,617,618,"[617, 618]",Student
0,606,268,394,"[268, 394]",Student
0,607,10,17,"[10, 17]",Student
0,608,12,29,"[12, 29]",Student
0,609,229,83,"[229, 83]",Student
0,610,159,153,"[159, 153]",Student
0,611,381,374,"[381, 374]",Student
0,612,140,79,"[140, 79]",Student
0,613,237,213,"[237, 213]",Student
0,614,70,44,"[70, 44]",Student
0,615,53,70,"[53, 70]",Student
0,616,25,6,"[25, 6]",Student
0,617,378,395,"[378, 395]",Student
0,618,399,301,"[399, 301]",Student
0,619,600,604,"[600, 604]",Student
0,620,268,253,"[268, 253]",Student
0,621,397,267,"[397, 267]",Student
0,622,181,209,"[181, 209]",Student
0,623,25,6,"[25, 6]",Student
0,624,230,82,"[230, 82]",Student
0,625,617,616,"[617, 616]",Student
0,626,441,302,"[441, 302]",Student
0,627,57,35,"[57, 35]",Student
0,628,173,205,"[173, 205]",Student
0,629,291,314,"[291, 314]",Student
0,630,40,66,"[40, 66]",Student
0,631,9,0,"[9, 0]",Student
0,632,206,403,"[206, 373, 403]",Student
0,633,9,29,"[9, 29]",Student
0,634,510,435,"[510, 435]",Student
0,635,380,374,"[380, 374]",Student
0,636,617,618,"[617, 618]",Student
0,637,25,19,"[25, 19]",Student
0,638,585,594,"[585, 594]",Student
0,639,25,6,"[25, 6]",Student
0,640,140,79,"[140, 79]",Student
0,641,229,84,"[229, 84]",Student
0,642,400,294,"[400, 294]",Student
0,643,583,593,"[583, 593]",Student
0,644,25,19,"[25, 19]",Student
0,645,25,20,"[25, 20]",Student
0,646,173,182,"[173, 182]",Student
0,647,583,593,"[583, 593]",Student
0,648,25,6,"[25, 6]",Student
0,649,140,209,"[140, 209]",Student
0,650,436,437,"[436, 437]",Student
0,651,619,620,"[619, 620]",Student
0,652,268,394,"[268, 394]",Student
0,653,42,181,"[42, 181]",Student
0,654,25,20,"[25, 20]",Student
0,655,56,52,"[56, 52]",Student
0,656,28,9,"[28, 9]",Student
0,657,443,477,"[443, 477]",Student
0,658,45,53,"[45, 53]",Student
0,659,9,0,"[9, 0]",Student
0,660,600,604,"[600, 604]",Student
0,661,25,19,"[25, 19]",Student
0,662,70,10,"[70, 10]",Student
0,663,600,604,"[600, 604]",Student
0,664,378,393,"[378, 393]",Student
0,665,619,620,"[619, 620]",Student
0,666,25,19,"[25, 19]",Student
0,667,9,0,"[9, 0]",Student
0,668,611,621,"[611, 621]",Student
0,669,209,239,"[209, 239]",Student
0,670,516,413,"[516, 413]",Student
0,671,25,6,"[25, 6]",Student
0,672,600,594,"[600, 594]",Student
0,673,206,165,"[206, 210, 165]",Student
0,674,490,517,"[490, 517]",Student
0,675,55,210,"[55, 206, 210]",Student
0,676,42,67,"[42, 67]",Student
0,677,619,620,"[619, 620]",Student
0,678,25,6,"[25, 6]",Student
0,679,9,0,"[9, 0]",Student
0,680,380,374,"[380, 374]",Student
0,681,401,264,"[401, 264]",Student
0,682,624,618,"[624, 618]",Student
0,683,25,20,"[25, 20]",Student
0,684,206,240,"[206, 210, 240]",Student
0,685,245,348,"[245, 348]",Student
0,686,9,0,"[9, 0]",Student
0,687,40,66,"[40, 66]",Student
0,688,9,29,"[9, 29]",Student
0,689,25,20,"[25, 20]",Student
0,690,25,19,"[25, 19]",Student
0,691,514,441,"[514, 441]",Student
0,692,159,214,"[159, 214]",Student
0,693,9,29,"[9, 29]",Student
0,694,545,579,"[545, 579]",Student
0,695,25,6,"[25, 6]",Student
0,696,469,489,"[469, 489]",Student
0,697,215,91,"[215, 91]",Student
0,698,9,29,"[9, 29]",Student
0,699,25,6,"[25, 6]",Student
0,700,25,20,"[25, 20]",Student
0,701,45,53,"[45, 53]",Student
0,702,9,28,"[9, 28]",Student
0,703,245,349,"[245, 349]",Student
0,704,78,125,"[78, 125]",Student
0,705,399,301,"[399, 301]",Student
0,706,9,0,"[9, 0]",Student
0,707,209,239,"[209, 239]",Student
0,708,413,516,"[413, 516]",Student
0,709,397,310,"[397, 310]",Student
0,710,9,29,"[9, 29]",Student
0,711,26,1,"[26, 1]",Student
0,712,233,178,"[233, 178]",Student
0,713,55,53,"[55, 69, 53]",Student
0,714,598,493,"[598, 493]",Student
0,715,210,165,"[210, 165]",Student
0,716,380,329,"[380, 329]",Student
0,717,617,616,"[617, 616]",Student
0,718,268,253,"[268, 253]",Student
0,719,610,612,"[610, 612]",Student
0,720,396,261,"[396, 261]",Student
0,721,173,182,"[173, 182]",Student
0,722,469,489,"[469, 489]",Student
0,723,349,351,"[349, 351]",Student
0,724,40,66,"[40, 66]",Student
0,725,9,0,"[9, 0]",Student
0,726,268,252,"[268, 252]",Student
0,727,46,53,"[46, 53]",Student
0,728,140,209,"[140, 209]",Student
0,729,69,70,"[69, 53, 70]",Student
