Area
133.222853
Area
144.304183
Area
279.619564
Area
284.23904
Area
468.416603
Area
184.731712
Area
148.814474
Area
90.151131
Area
22.716906
Area
214.049619
Area
9.850834
Area
284.263908
Area
55.646129
Area
57.703936
Area
15.932513
Area
278.966384
Area
29.94933
Area
34.440108
Area
40.946022
Area
31.906572
Area
10.244136
Area
19.190736
Area
10.338283
Area
7.989312
Area
37.499959
Area
678.445489
Area
51.483223
Area
8.225271
Area
14.310538
Area
14.190885
Area
468.009201
Area
0.750701
Area
0.815751
Area
0.748835
Area
54.666742
Area
53.181855
Area
17.019633
Area
13.57638
Area
8.240835
Area
114.867662
Area
2.123336
Area
53.11589
Area
588.465991
Area
15.932432
Area
17.416043
Area
1.66136
Area
1.247085
Area
10.041889
Perimeter
46.831711
Perimeter
49.061487
Perimeter
70.248923
Perimeter
70.767626
Perimeter
95.467113
Perimeter
60.489379
Perimeter
50.287006
Perimeter
41.784636
Perimeter
24.897966
Perimeter
190.038769
Perimeter
13.363919
Perimeter
71.165787
Perimeter
39.38611
Perimeter
94.204642
Perimeter
16.199084
Perimeter
69.721859
Perimeter
278.452777
Perimeter
225.171294
Perimeter
35.548608
Perimeter
31.146999
Perimeter
13.011239
Perimeter
18.894446
Perimeter
15.622992
Perimeter
11.866027
Perimeter
34.487325
Perimeter
171.915709
Perimeter
36.692906
Perimeter
11.889082
Perimeter
16.804816
Perimeter
18.552224
Perimeter
96.105338
Perimeter
3.481854
Perimeter
3.639458
Perimeter
3.467749
Perimeter
93.10781
Perimeter
39.473173
Perimeter
18.543987
Perimeter
15.243742
Perimeter
12.384686
Perimeter
100.176916
Perimeter
5.855896
Perimeter
53.668429
Perimeter
199.625848
Perimeter
16.169853
Perimeter
19.843046
Perimeter
5.792518
Perimeter
4.734956
Perimeter
12.817828
Compactness
0.763323
Compactness
0.753368
Compactness
0.71203
Compactness
0.713221
Compactness
0.645854
Compactness
0.634444
Compactness
0.739509
Compactness
0.648855
Compactness
0.460502
Compactness
0.07448
Compactness
0.693131
Compactness
0.705325
Compactness
0.450774
Compactness
0.081709
Compactness
0.76298
Compactness
0.721147
Compactness
0.004854
Compactness
0.008536
Compactness
0.407171
Compactness
0.413293
Compactness
0.76041
Compactness
0.675512
Compactness
0.532267
Compactness
0.713031
Compactness
0.396207
Compactness
0.288465
Compactness
0.48052
Compactness
0.731246
Compactness
0.636793
Compactness
0.518116
Compactness
0.63675
Compactness
0.778136
Compactness
0.773917
Compactness
0.782529
Compactness
0.079243
Compactness
0.428913
Compactness
0.621948
Compactness
0.734194
Compactness
0.675167
Compactness
0.143838
Compactness
0.778112
Compactness
0.231738
Compactness
0.185566
Compactness
0.765737
Compactness
0.555831
Compactness
0.622213
Compactness
0.698995
Compactness
0.768062
Circularity
0.967425
Circularity
0.974906
Circularity
0.966765
Circularity
0.964989
Circularity
0.949556
Circularity
0.984256
Circularity
0.973307
Circularity
0.897638
Circularity
0.709401
Circularity
0.659823
Circularity
0.948613
Circularity
0.962473
Circularity
0.86154
Circularity
0.856674
Circularity
0.821261
Circularity
0.639022
Circularity
0.9385
Circularity
0.920855
Circularity
0.91153
Circularity
0.918036
Circularity
0.982975
Circularity
0.962749
Circularity
0.77282
Circularity
0.969541
Circularity
0.575905
Circularity
0.628759
Circularity
0.802068
Circularity
0.967424
Circularity
0.848774
Circularity
0.89695
Circularity
0.949901
Circularity
0.949752
Circularity
0.945354
Circularity
0.951347
Circularity
0.773469
Circularity
0.703322
Circularity
0.844227
Circularity
0.938176
Circularity
0.945339
Circularity
0.417549
Circularity
0.944166
Circularity
0.236906
Circularity
0.423514
Circularity
0.896464
Circularity
0.934687
Circularity
0.830822
Circularity
0.872566
Circularity
0.980175
Convex Deficiency
0.997549
Convex Deficiency
0.979689
Convex Deficiency
0.963719
Convex Deficiency
0.967184
Convex Deficiency
0.884045
Convex Deficiency
0.880805
Convex Deficiency
0.984084
Convex Deficiency
0.981008
Convex Deficiency
1
Convex Deficiency
0.294581
Convex Deficiency
0.947292
Convex Deficiency
0.963173
Convex Deficiency
0.905468
Convex Deficiency
0.340243
Convex Deficiency
1
Convex Deficiency
0.971495
Convex Deficiency
0.033714
Convex Deficiency
0.071569
Convex Deficiency
0.925681
Convex Deficiency
0.822779
Convex Deficiency
0.976356
Convex Deficiency
0.98944
Convex Deficiency
1
Convex Deficiency
0.988484
Convex Deficiency
1
Convex Deficiency
0.657221
Convex Deficiency
0.95507
Convex Deficiency
0.970302
Convex Deficiency
0.966654
Convex Deficiency
0.870732
Convex Deficiency
0.883212
Convex Deficiency
1.0
Convex Deficiency
1
Convex Deficiency
1
Convex Deficiency
0.486654
Convex Deficiency
0.816758
Convex Deficiency
1.0
Convex Deficiency
1
Convex Deficiency
0.931009
Convex Deficiency
0.439039
Convex Deficiency
1.0
Convex Deficiency
0.992062
Convex Deficiency
0.436308
Convex Deficiency
1.0
Convex Deficiency
0.849804
Convex Deficiency
1
Convex Deficiency
1
Convex Deficiency
0.985267
Occlusivity
1.447624
Occlusivity
4.401384
Occlusivity
13.028058
Occlusivity
11.804955
Occlusivity
27.480318
Occlusivity
9.370906
Occlusivity
4.577201
Occlusivity
5.009321
Occlusivity
0.835634
Occlusivity
111.202291
Occlusivity
0.496873
Occlusivity
12.555652
Occlusivity
8.702527
Occlusivity
34.907265
Occlusivity
0.351283
Occlusivity
19.38818
Occlusivity
161.269769
Occlusivity
136.724597
Occlusivity
7.431334
Occlusivity
6.475704
Occlusivity
0.449962
Occlusivity
1.592533
Occlusivity
0.354862
Occlusivity
0.849288
Occlusivity
2.280896
Occlusivity
62.974446
Occlusivity
5.684564
Occlusivity
0.120724
Occlusivity
0.381677
Occlusivity
0.68372
Occlusivity
27.271336
Occlusivity
0
Occlusivity
0.017064
Occlusivity
0.017077
Occlusivity
34.64663
Occlusivity
14.823333
Occlusivity
0.415492
Occlusivity
0.207309
Occlusivity
0.126937
Occlusivity
72.032935
Occlusivity
0.079065
Occlusivity
1.380479
Occlusivity
102.243396
Occlusivity
0.229782
Occlusivity
2.970091
Occlusivity
0.044616
Occlusivity
0.084048
Occlusivity
0.387879
Skewness
-43.271542
Skewness
-3.423156
Skewness
-57.344213
Skewness
-62.300067
Skewness
1070.34867
Skewness
501.858753
Skewness
-26.108378
Skewness
567.364162
Skewness
1263.308537
Skewness
105229.440001
Skewness
2.033588
Skewness
-267.586907
Skewness
974.347207
Skewness
30420.372691
Skewness
319.73645
Skewness
45062.870104
Skewness
102135.974809
Skewness
67995.510107
