Step,AgentID,Starting Node,Current Node,Path,Agent Type
0,10,624,568,"[624, 618, 617, 618, 617, 618, 624, 618, 615, 620, 597, 615, 594, 579, 599, 579, 611, 621, 568, 621, 611, 579, 611, 621, 514, 441, 514, 509, 514, 441, 514, 441, 509, 514, 509, 514, 441, 509, 441, 509, 442, 599, 579, 599, 442, 599, 579, 611, 568, 621, 568]",Student
0,11,32,0,"[32, 67, 53, 43, 180, 209, 179, 44, 53, 44, 53, 44, 70, 53, 70, 53, 44, 53, 43, 27, 6, 20, 26, 1, 11, 29, 9, 28, 0]",Student
0,12,381,0,"[381, 374, 348, 373, 403, 373, 488, 593, 583, 613, 594, 569, 594, 611, 568, 441, 514, 509, 441, 302, 179, 239, 179, 239, 179, 209, 239, 179, 239, 179, 239, 209, 239, 209, 179, 209, 179, 44, 17, 6, 1, 29, 28, 9, 0]",Student
0,13,237,0,"[237, 214, 233, 178, 112, 234, 235, 194, 209, 239, 209, 239, 179, 209, 239, 209, 179, 209, 239, 70, 44, 70, 44, 17, 26, 6, 26, 1, 11, 29, 0]",Student
0,14,380,29,"[380, 374, 348, 406, 348, 373, 348, 406, 375, 406, 348, 373, 488, 373, 348, 403, 348, 403, 348, 403, 348, 373, 348, 403, 373, 403, 348, 406, 375, 259, 394, 402, 394, 402, 302, 394, 402, 394, 302, 394, 303, 180, 43, 53, 70, 10, 17, 6, 20, 1, 29]",Student
0,15,268,0,"[268, 252, 394, 302, 402, 394, 303, 252, 394, 302, 394, 302, 179, 44, 17, 26, 1, 29, 0]",Student
0,16,626,0,"[626, 521, 577, 521, 626, 622, 543, 579, 599, 442, 509, 442, 599, 442, 303, 180, 43, 53, 70, 53, 44, 17, 8, 18, 29, 9, 29, 28, 29, 0]",Student
0,17,380,44,"[380, 329, 374, 329, 374, 328, 410, 378, 391, 395, 255, 250, 394, 302, 179, 239, 179, 209, 180, 209, 179, 209, 239, 179, 44, 53, 70, 53, 43, 180, 209, 179, 239, 209, 180, 43, 53, 43, 180, 209, 239, 179, 44, 53, 44, 70, 44, 70, 44, 53, 44]",Student
0,18,140,0,"[140, 79, 80, 209, 180, 209, 180, 43, 53, 44, 53, 70, 53, 43, 180, 43, 53, 44, 17, 26, 18, 29, 28, 0]",Student
0,19,9,0,"[9, 29, 0]",Student
0,20,173,0,"[173, 182, 235, 209, 179, 209, 239, 70, 53, 70, 53, 70, 10, 17, 8, 18, 29, 0]",Student
0,21,585,0,"[585, 586, 594, 579, 599, 442, 599, 442, 303, 252, 394, 302, 179, 239, 179, 209, 180, 209, 239, 70, 10, 8, 18, 29, 9, 28, 9, 28, 29, 28, 9, 28, 0]",Student
0,22,25,0,"[25, 20, 1, 11, 29, 9, 0]",Student
0,23,25,0,"[25, 6, 20, 26, 18, 29, 9, 28, 29, 28, 0]",Student
0,24,514,0,"[514, 509, 441, 302, 402, 394, 302, 402, 239, 70, 53, 44, 53, 70, 44, 17, 8, 17, 26, 1, 29, 0]",Student
0,25,9,0,"[9, 29, 28, 9, 0]",Student
0,26,349,28,"[349, 245, 349, 351, 352, 348, 403, 348, 373, 348, 403, 348, 373, 348, 406, 343, 374, 329, 374, 328, 410, 377, 410, 377, 328, 410, 378, 391, 267, 396, 405, 394, 402, 239, 209, 239, 70, 10, 6, 26, 6, 26, 18, 8, 17, 6, 26, 18, 29, 9, 28]",Student
0,27,617,0,"[617, 618, 615, 620, 613, 558, 613, 584, 613, 594, 611, 579, 599, 442, 509, 442, 303, 180, 209, 180, 303, 394, 402, 394, 303, 394, 303, 252, 253, 304, 181, 209, 179, 209, 239, 179, 209, 180, 43, 53, 44, 17, 6, 1, 12, 29, 28, 0]",Student
0,28,619,1,"[619, 620, 613, 594, 569, 579, 611, 568, 441, 514, 441, 302, 402, 239, 209, 179, 209, 179, 239, 179, 44, 70, 53, 70, 44, 70, 44, 53, 43, 53, 70, 44, 53, 43, 180, 209, 239, 209, 239, 179, 239, 209, 239, 209, 239, 179, 239, 70, 10, 6, 1]",Student
0,29,583,0,"[583, 593, 583, 613, 594, 579, 594, 569, 579, 599, 442, 509, 441, 514, 441, 302, 394, 402, 239, 70, 53, 44, 17, 26, 6, 1, 29, 0]",Student
0,30,234,43,"[234, 205, 176, 205, 176, 234, 176, 205, 176, 234, 176, 234, 176, 205, 234, 176, 234, 205, 235, 209, 180, 303, 252, 303, 252, 253, 304, 181, 304, 181, 304, 394, 402, 394, 303, 252, 253, 394, 303, 180, 43, 180, 209, 239, 179, 239, 209, 239, 209, 180, 43]",Student
0,31,377,0,"[377, 329, 377, 328, 410, 377, 328, 410, 328, 410, 328, 374, 348, 403, 373, 488, 593, 613, 594, 579, 594, 611, 568, 611, 579, 594, 569, 579, 611, 579, 611, 568, 441, 302, 394, 402, 239, 209, 179, 44, 53, 70, 53, 44, 17, 6, 1, 11, 1, 29, 0]",Student
0,32,396,0,"[396, 405, 396, 261, 394, 402, 239, 209, 180, 303, 180, 303, 252, 253, 304, 252, 253, 252, 303, 180, 209, 239, 179, 209, 179, 44, 53, 44, 17, 6, 20, 1, 12, 29, 9, 29, 9, 29, 9, 29, 9, 29, 28, 0]",Student
0,33,380,0,"[380, 328, 410, 378, 391, 395, 394, 302, 394, 302, 394, 402, 302, 402, 394, 303, 252, 303, 252, 303, 252, 303, 394, 402, 394, 302, 402, 394, 303, 394, 402, 394, 302, 402, 302, 402, 302, 394, 302, 402, 239, 70, 10, 8, 18, 8, 18, 29, 0]",Student
0,34,291,0,"[291, 371, 396, 394, 402, 239, 179, 209, 239, 179, 209, 239, 70, 10, 17, 8, 18, 8, 18, 8, 18, 26, 18, 26, 1, 29, 28, 29, 9, 28, 0]",Student
0,35,46,0,"[46, 53, 44, 70, 44, 70, 10, 17, 8, 18, 29, 9, 28, 29, 0]",Student
0,36,46,0,"[46, 53, 70, 53, 44, 17, 6, 26, 6, 26, 6, 1, 29, 9, 0]",Student
0,37,25,0,"[25, 20, 6, 1, 11, 12, 11, 29, 28, 0]",Student
0,38,377,0,"[377, 329, 374, 348, 373, 403, 348, 406, 375, 259, 375, 259, 375, 259, 394, 302, 394, 402, 302, 402, 302, 179, 209, 179, 239, 179, 44, 17, 26, 18, 8, 10, 8, 18, 26, 1, 29, 9, 29, 0]",Student
0,39,9,0,"[9, 0]",Student
0,40,9,0,"[9, 29, 28, 29, 9, 29, 9, 28, 0]",Student
0,41,25,0,"[25, 6, 20, 26, 1, 12, 11, 29, 0]",Student
0,42,401,0,"[401, 395, 264, 394, 303, 394, 302, 179, 209, 179, 239, 179, 44, 70, 53, 70, 44, 70, 44, 70, 44, 17, 26, 1, 11, 1, 29, 9, 0]",Student
0,43,514,0,"[514, 402, 239, 70, 10, 17, 6, 1, 12, 11, 12, 29, 28, 9, 29, 0]",Student
0,44,234,0,"[234, 235, 228, 209, 239, 179, 44, 70, 53, 44, 53, 70, 44, 53, 44, 70, 44, 53, 70, 53, 70, 10, 17, 8, 17, 8, 17, 8, 18, 29, 9, 28, 29, 0]",Student
0,45,234,0,"[234, 176, 234, 235, 209, 179, 44, 17, 8, 10, 8, 17, 8, 10, 8, 17, 8, 17, 6, 20, 6, 20, 26, 18, 26, 1, 11, 12, 29, 28, 9, 0]",Student
0,46,379,0,"[379, 266, 378, 393, 378, 391, 267, 396, 394, 402, 302, 179, 44, 53, 44, 70, 10, 6, 20, 6, 20, 6, 20, 1, 29, 0]",Student
0,47,291,0,"[291, 396, 405, 249, 394, 302, 402, 394, 402, 302, 394, 303, 394, 402, 239, 209, 239, 70, 10, 6, 26, 1, 29, 28, 0]",Student
0,48,25,0,"[25, 20, 6, 20, 26, 18, 26, 1, 29, 28, 0]",Student
0,49,600,0,"[600, 586, 585, 567, 585, 586, 594, 611, 621, 514, 441, 514, 402, 302, 394, 402, 302, 394, 302, 179, 209, 180, 43, 53, 44, 17, 8, 17, 8, 10, 6, 1, 11, 12, 1, 11, 29, 0]",Student
0,50,9,0,"[9, 28, 9, 28, 0]",Student
0,51,9,0,"[9, 0]",Student
0,52,515,0,"[515, 414, 412, 516, 509, 441, 509, 441, 509, 441, 302, 179, 44, 70, 10, 17, 6, 20, 6, 26, 1, 11, 29, 9, 0]",Student
0,53,444,0,"[444, 510, 436, 437, 434, 466, 511, 412, 511, 412, 516, 509, 441, 509, 514, 441, 509, 441, 514, 509, 514, 441, 302, 179, 209, 179, 239, 70, 44, 70, 10, 6, 20, 6, 1, 11, 12, 29, 9, 28, 29, 0]",Student
0,54,268,0,"[268, 394, 303, 394, 303, 394, 402, 239, 70, 44, 70, 53, 70, 44, 70, 53, 43, 27, 43, 180, 43, 53, 43, 53, 43, 53, 43, 27, 43, 53, 70, 10, 8, 10, 6, 1, 12, 29, 0]",Student
0,55,25,0,"[25, 6, 26, 1, 29, 9, 0]",Student
0,56,400,499,"[400, 292, 400, 294, 377, 329, 374, 348, 373, 403, 373, 348, 403, 348, 403, 373, 403, 373, 403, 373, 403, 373, 488, 373, 403, 348, 406, 348, 373, 403, 348, 403, 373, 488, 373, 403, 348, 406, 348, 403, 373, 403, 348, 373, 348, 373, 488, 489, 463, 489, 499]",Student
0,57,514,0,"[514, 509, 442, 509, 442, 509, 442, 509, 514, 402, 302, 179, 239, 179, 239, 179, 239, 70, 10, 6, 26, 1, 29, 9, 28, 29, 0]",Student
0,58,514,0,"[514, 402, 302, 402, 302, 394, 303, 252, 303, 180, 43, 53, 43, 27, 6, 1, 12, 1, 12, 11, 12, 1, 12, 1, 12, 29, 9, 29, 0]",Student
0,59,9,0,"[9, 28, 0]",Student
0,60,515,0,"[515, 412, 511, 433, 461, 433, 509, 442, 303, 180, 303, 394, 303, 180, 43, 180, 43, 53, 43, 180, 43, 53, 44, 53, 70, 53, 70, 53, 43, 180, 209, 239, 179, 44, 17, 26, 1, 29, 9, 0]",Student
0,61,28,0,"[28, 9, 0]",Student
0,62,303,0,"[303, 394, 303, 394, 402, 239, 70, 44, 53, 44, 17, 6, 1, 29, 0]",Student
0,63,53,0,"[53, 43, 27, 6, 20, 6, 1, 12, 1, 12, 29, 9, 29, 0]",Student
0,64,53,0,"[53, 70, 44, 53, 70, 44, 17, 26, 6, 26, 1, 12, 1, 29, 9, 28, 9, 29, 28, 29, 28, 0]",Student
0,65,9,0,"[9, 0]",Student
0,66,9,0,"[9, 28, 9, 0]",Student
0,67,600,303,"[600, 604, 603, 600, 586, 600, 586, 594, 579, 611, 568, 441, 509, 442, 509, 442, 509, 442, 599, 579, 594, 579, 594, 569, 579, 611, 621, 611, 579, 594, 579, 599, 579, 599, 442, 509, 514, 441, 302, 394, 303, 180, 43, 53, 43, 180, 209, 180, 303, 180, 303]",Student
0,68,268,0,"[268, 253, 394, 402, 302, 179, 44, 17, 6, 26, 18, 29, 9, 28, 0]",Student
0,69,25,0,"[25, 6, 26, 18, 29, 0]",Student
0,70,400,6,"[400, 346, 348, 373, 403, 348, 406, 348, 406, 343, 374, 328, 377, 410, 377, 329, 374, 328, 410, 377, 329, 374, 328, 410, 378, 391, 395, 264, 395, 394, 302, 402, 394, 303, 252, 253, 304, 252, 253, 304, 394, 302, 394, 302, 402, 239, 70, 44, 70, 10, 6]",Student
0,71,605,0,"[605, 626, 611, 579, 599, 442, 303, 180, 209, 239, 209, 179, 44, 17, 26, 18, 8, 17, 8, 17, 8, 10, 17, 26, 1, 29, 28, 9, 0]",Student
0,72,619,0,"[619, 620, 615, 594, 611, 568, 621, 568, 441, 514, 509, 514, 402, 239, 70, 10, 6, 1, 12, 1, 29, 9, 28, 0]",Student
0,73,140,0,"[140, 80, 140, 79, 80, 209, 239, 209, 239, 179, 44, 53, 44, 17, 26, 18, 8, 10, 8, 17, 6, 26, 18, 8, 18, 26, 1, 29, 28, 29, 0]",Student
0,74,435,70,"[435, 448, 434, 432, 437, 434, 437, 434, 432, 437, 466, 433, 489, 433, 489, 463, 489, 463, 489, 499, 433, 461, 460, 461, 460, 461, 460, 433, 489, 433, 461, 433, 461, 460, 519, 460, 461, 501, 441, 514, 509, 441, 514, 441, 302, 179, 239, 179, 44, 53, 70]",Student
0,75,9,0,"[9, 29, 28, 0]",Student
0,76,349,209,"[349, 245, 364, 356, 348, 403, 373, 348, 406, 343, 348, 373, 403, 348, 406, 348, 403, 348, 373, 488, 593, 583, 613, 594, 611, 568, 611, 579, 599, 579, 594, 579, 594, 579, 599, 579, 594, 569, 594, 569, 579, 611, 568, 441, 514, 441, 302, 402, 239, 179, 209]",Student
0,77,154,0,"[154, 111, 233, 178, 214, 233, 178, 214, 237, 213, 229, 83, 82, 209, 180, 43, 180, 43, 53, 44, 70, 10, 6, 26, 6, 26, 6, 1, 12, 1, 11, 29, 9, 0]",Student
0,78,380,0,"[380, 328, 410, 377, 328, 374, 348, 373, 488, 593, 488, 593, 488, 593, 613, 594, 569, 611, 568, 441, 302, 402, 239, 179, 239, 70, 10, 17, 8, 17, 6, 26, 1, 12, 29, 0]",Student
0,79,53,0,"[53, 43, 53, 44, 53, 43, 27, 6, 20, 1, 11, 29, 9, 0]",Student
0,80,605,0,"[605, 521, 626, 521, 611, 568, 621, 568, 621, 514, 509, 441, 509, 442, 599, 579, 611, 621, 568, 441, 509, 441, 302, 402, 394, 402, 239, 70, 10, 6, 20, 6, 26, 18, 29, 0]",Student
0,81,401,0,"[401, 392, 256, 391, 267, 396, 405, 396, 394, 303, 180, 209, 180, 209, 239, 209, 239, 179, 44, 53, 43, 27, 6, 26, 18, 26, 6, 26, 6, 1, 29, 28, 0]",Student
0,82,25,0,"[25, 6, 20, 26, 1, 11, 1, 11, 12, 11, 12, 11, 29, 28, 29, 28, 29, 9, 28, 0]",Student
0,83,514,0,"[514, 402, 394, 402, 239, 70, 10, 6, 26, 1, 11, 12, 11, 12, 29, 0]",Student
0,84,600,0,"[600, 594, 579, 611, 621, 514, 402, 394, 302, 394, 402, 239, 209, 239, 70, 44, 70, 53, 44, 17, 26, 18, 8, 18, 8, 18, 8, 10, 17, 26, 1, 29, 0]",Student
0,85,25,0,"[25, 19, 6, 1, 29, 0]",Student
0,86,9,0,"[9, 0]",Student
0,87,397,0,"[397, 267, 391, 378, 391, 395, 264, 394, 303, 180, 209, 179, 209, 239, 209, 179, 44, 53, 44, 17, 26, 18, 26, 6, 20, 1, 12, 11, 12, 1, 12, 29, 28, 9, 29, 9, 0]",Student
0,88,11,0,"[11, 12, 11, 12, 1, 11, 29, 9, 0]",Student
0,89,9,0,"[9, 29, 0]",Student
0,90,433,0,"[433, 461, 433, 489, 499, 433, 461, 460, 519, 461, 501, 461, 501, 514, 402, 302, 394, 302, 179, 209, 179, 209, 179, 239, 209, 180, 209, 179, 239, 70, 53, 70, 10, 8, 18, 8, 10, 17, 8, 17, 8, 18, 26, 1, 11, 12, 29, 0]",Student
0,91,11,0,"[11, 1, 11, 1, 11, 29, 9, 29, 28, 0]",Student
0,92,401,0,"[401, 392, 264, 395, 264, 394, 302, 394, 302, 179, 209, 179, 239, 179, 209, 239, 70, 10, 17, 26, 6, 20, 1, 29, 9, 29, 28, 29, 28, 9, 29, 9, 28, 0]",Student
0,93,53,0,"[53, 43, 27, 6, 26, 18, 8, 18, 26, 1, 12, 29, 28, 0]",Student
0,94,583,0,"[583, 613, 584, 594, 579, 594, 579, 594, 579, 611, 568, 611, 568, 611, 568, 621, 514, 441, 302, 402, 239, 70, 53, 70, 10, 6, 26, 1, 12, 11, 12, 29, 0]",Student
0,95,600,0,"[600, 604, 600, 604, 600, 604, 600, 604, 603, 600, 586, 585, 594, 569, 594, 611, 621, 611, 579, 611, 568, 611, 568, 621, 514, 402, 394, 302, 179, 209, 179, 209, 180, 43, 27, 43, 27, 6, 20, 1, 29, 9, 0]",Student
0,96,55,34,"[55, 34]",Student
0,97,9,0,"[9, 0]",Student
0,98,600,0,"[600, 594, 579, 594, 569, 579, 611, 579, 611, 579, 599, 579, 594, 611, 621, 568, 621, 514, 441, 514, 509, 514, 402, 302, 394, 302, 179, 239, 209, 239, 209, 179, 209, 179, 44, 17, 26, 18, 8, 18, 26, 6, 20, 6, 1, 11, 12, 11, 29, 9, 0]",Student
0,99,159,0,"[159, 233, 178, 214, 233, 178, 112, 234, 176, 235, 194, 235, 209, 180, 43, 180, 43, 180, 209, 180, 43, 53, 44, 53, 70, 53, 70, 10, 17, 8, 18, 8, 10, 6, 20, 6, 26, 18, 8, 10, 17, 26, 1, 12, 11, 29, 9, 29, 28, 9, 0]",Student
0,100,25,0,"[25, 20, 26, 6, 20, 1, 11, 1, 11, 29, 9, 29, 0]",Student
0,101,583,0,"[583, 613, 558, 584, 558, 594, 579, 599, 442, 599, 442, 303, 180, 303, 252, 394, 302, 394, 302, 402, 302, 402, 302, 402, 302, 394, 402, 394, 402, 239, 209, 239, 70, 10, 6, 26, 1, 11, 12, 11, 1, 12, 11, 29, 0]",Student
0,102,25,0,"[25, 6, 20, 6, 26, 1, 11, 29, 0]",Student
0,103,378,0,"[378, 395, 264, 395, 394, 303, 252, 303, 180, 209, 179, 209, 180, 209, 239, 179, 209, 239, 209, 179, 209, 180, 43, 27, 6, 20, 6, 1, 12, 1, 12, 29, 28, 29, 28, 29, 28, 29, 28, 9, 29, 9, 29, 28, 0]",Student
0,104,53,0,"[53, 44, 70, 44, 53, 70, 10, 17, 26, 6, 20, 1, 11, 29, 28, 29, 9, 28, 29, 0]",Student
0,105,441,0,"[441, 509, 442, 303, 180, 209, 180, 209, 180, 43, 180, 43, 27, 43, 27, 43, 53, 43, 27, 6, 1, 29, 9, 0]",Student
0,106,140,0,"[140, 79, 140, 79, 209, 180, 43, 27, 6, 20, 26, 6, 1, 11, 12, 1, 12, 1, 29, 9, 29, 9, 29, 9, 29, 9, 29, 0]",Student
0,107,514,0,"[514, 441, 514, 441, 302, 402, 394, 302, 402, 394, 302, 402, 394, 302, 402, 394, 302, 402, 394, 402, 239, 179, 239, 209, 239, 70, 44, 17, 26, 1, 12, 29, 9, 0]",Student
0,108,619,0,"[619, 620, 615, 597, 615, 597, 620, 615, 620, 597, 594, 579, 611, 568, 441, 302, 179, 209, 179, 44, 70, 44, 70, 10, 8, 10, 17, 8, 17, 6, 1, 29, 9, 29, 28, 0]",Student
0,109,237,0,"[237, 213, 229, 84, 223, 209, 239, 209, 180, 303, 180, 43, 27, 43, 27, 43, 27, 43, 180, 209, 180, 209, 180, 209, 239, 179, 44, 53, 70, 44, 53, 44, 53, 44, 70, 10, 17, 8, 17, 6, 1, 29, 0]",Student
0,110,257,0,"[257, 255, 394, 402, 239, 209, 180, 209, 180, 303, 252, 394, 303, 394, 303, 394, 302, 402, 239, 70, 10, 6, 20, 6, 20, 1, 12, 1, 11, 12, 29, 28, 9, 0]",Student
0,111,181,0,"[181, 304, 181, 42, 67, 53, 43, 27, 6, 26, 18, 29, 0]",Student
0,112,263,0,"[263, 267, 391, 378, 391, 395, 264, 261, 396, 394, 402, 302, 402, 302, 179, 209, 180, 209, 180, 43, 27, 6, 20, 26, 1, 29, 0]",Student
0,113,436,53,"[436, 434, 466, 433, 509, 514, 402, 394, 303, 180, 303, 394, 303, 394, 303, 252, 303, 394, 402, 239, 209, 180, 43, 180, 43, 180, 209, 180, 303, 252, 253, 252, 394, 302, 394, 303, 180, 209, 179, 44, 53, 43, 180, 43, 53, 43, 180, 209, 179, 44, 53]",Student
0,114,9,0,"[9, 28, 9, 28, 9, 0]",Student
0,115,234,0,"[234, 205, 235, 194, 235, 194, 228, 194, 209, 180, 43, 180, 209, 179, 209, 179, 209, 239, 209, 239, 70, 10, 17, 6, 1, 11, 1, 12, 1, 12, 11, 12, 11, 29, 9, 29, 9, 29, 0]",Student
0,116,619,43,"[619, 624, 617, 616, 618, 617, 618, 624, 620, 613, 558, 594, 611, 621, 568, 621, 514, 509, 514, 402, 394, 302, 394, 402, 394, 302, 394, 402, 302, 394, 302, 179, 209, 180, 209, 180, 43, 180, 209, 179, 239, 70, 44, 53, 44, 53, 43, 27, 43, 53, 43]",Student
0,117,514,0,"[514, 402, 239, 179, 209, 180, 43, 27, 43, 53, 43, 27, 43, 27, 6, 26, 6, 26, 6, 20, 26, 1, 11, 12, 29, 9, 29, 9, 29, 0]",Student
0,118,515,0,"[515, 511, 433, 461, 433, 509, 441, 509, 442, 509, 442, 509, 442, 599, 442, 509, 514, 509, 441, 509, 514, 509, 514, 402, 394, 303, 252, 394, 303, 252, 253, 304, 394, 302, 179, 44, 17, 6, 1, 12, 29, 9, 0]",Student
0,119,600,0,"[600, 604, 600, 604, 600, 586, 585, 594, 579, 594, 569, 611, 579, 599, 442, 509, 441, 509, 514, 402, 239, 179, 209, 180, 43, 53, 70, 44, 70, 44, 70, 53, 70, 53, 44, 53, 44, 17, 26, 6, 26, 6, 26, 6, 20, 1, 29, 9, 0]",Student
0,120,443,0,"[443, 477, 510, 435, 434, 466, 492, 433, 509, 441, 509, 442, 599, 579, 611, 621, 611, 621, 514, 402, 394, 302, 394, 302, 394, 303, 394, 303, 180, 209, 179, 44, 70, 53, 44, 17, 6, 20, 1, 12, 1, 29, 28, 9, 0]",Student
0,121,445,0,"[445, 431, 513, 431, 445, 510, 432, 437, 432, 437, 434, 466, 433, 509, 514, 402, 394, 402, 394, 402, 239, 70, 10, 8, 18, 26, 6, 20, 26, 6, 20, 26, 1, 29, 28, 0]",Student
0,122,45,0,"[45, 53, 70, 53, 43, 27, 6, 26, 6, 26, 1, 12, 11, 1, 11, 1, 29, 28, 0]",Student
0,123,140,0,"[140, 209, 179, 239, 209, 179, 239, 209, 179, 239, 70, 44, 53, 43, 180, 43, 53, 43, 180, 43, 53, 70, 10, 8, 10, 17, 26, 6, 20, 1, 11, 12, 1, 12, 11, 12, 1, 29, 0]",Student
0,124,398,0,"[398, 396, 405, 394, 402, 302, 402, 302, 402, 239, 70, 53, 44, 17, 6, 26, 6, 26, 1, 29, 28, 29, 0]",Student
0,125,62,62,"[62, 40, 66, 40, 62, 40, 62, 40, 62, 40, 66, 54, 66, 54, 66, 54, 66, 54, 66, 40, 66, 40, 66, 54, 66, 40, 66, 40, 62, 40, 66, 54, 66, 54, 66, 40, 66, 54, 66, 54, 66, 40, 66, 40, 62, 40, 62, 40, 66, 40, 62]",Student
0,126,43,0,"[43, 180, 209, 180, 43, 53, 43, 27, 6, 26, 6, 26, 6, 20, 6, 1, 29, 9, 0]",Student
0,127,229,0,"[229, 83, 84, 209, 179, 239, 70, 10, 6, 1, 29, 0]",Student
0,128,234,0,"[234, 235, 194, 235, 228, 194, 209, 239, 70, 44, 17, 6, 1, 29, 28, 9, 28, 0]",Student
0,129,25,0,"[25, 6, 1, 11, 1, 11, 29, 0]",Student
0,130,490,180,"[490, 421, 490, 421, 490, 517, 490, 421, 509, 442, 509, 442, 509, 514, 441, 509, 441, 514, 509, 442, 599, 442, 303, 252, 394, 302, 394, 302, 394, 402, 394, 302, 394, 402, 394, 402, 394, 303, 252, 394, 402, 394, 402, 302, 402, 239, 209, 179, 239, 209, 180]",Student
0,131,9,0,"[9, 29, 9, 29, 9, 29, 0]",Student
0,132,9,0,"[9, 28, 0]",Student
0,133,25,0,"[25, 19, 20, 6, 1, 12, 1, 11, 1, 11, 12, 11, 29, 28, 9, 28, 9, 0]",Student
0,134,380,0,"[380, 374, 328, 410, 378, 391, 395, 255, 395, 394, 402, 239, 179, 209, 179, 239, 179, 209, 179, 209, 180, 209, 179, 209, 179, 44, 53, 70, 10, 8, 17, 6, 20, 6, 26, 18, 8, 10, 17, 26, 1, 29, 28, 29, 9, 0]",Student
0,135,28,0,"[28, 9, 29, 28, 9, 28, 0]",Student
0,136,436,0,"[436, 448, 466, 492, 433, 509, 441, 302, 394, 303, 180, 303, 394, 303, 394, 303, 180, 303, 394, 402, 302, 179, 239, 179, 209, 180, 43, 27, 6, 20, 6, 26, 18, 29, 0]",Student
0,137,397,0,"[397, 267, 261, 396, 261, 264, 395, 255, 250, 394, 402, 302, 394, 402, 239, 179, 239, 70, 44, 53, 70, 53, 70, 53, 43, 180, 43, 27, 6, 20, 26, 6, 26, 1, 29, 28, 29, 9, 0]",Student
0,138,9,0,"[9, 0]",Student
0,139,435,0,"[435, 437, 466, 492, 466, 433, 509, 441, 509, 514, 441, 514, 441, 302, 394, 402, 302, 394, 302, 402, 394, 402, 302, 179, 239, 70, 44, 17, 8, 17, 6, 1, 12, 11, 12, 1, 29, 9, 0]",Student
0,140,624,394,"[624, 617, 624, 618, 615, 597, 620, 597, 620, 597, 615, 597, 615, 594, 569, 594, 611, 579, 611, 568, 611, 568, 441, 302, 394, 303, 252, 394, 302, 394, 303, 180, 209, 180, 303, 252, 303, 252, 394, 303, 252, 303, 252, 253, 304, 394, 303, 252, 394, 302, 394]",Student
0,141,173,0,"[173, 235, 228, 235, 194, 235, 209, 239, 179, 239, 179, 239, 179, 44, 17, 26, 1, 11, 29, 0]",Student
0,142,619,9,"[619, 624, 617, 624, 618, 624, 617, 624, 617, 624, 618, 615, 594, 579, 594, 579, 599, 579, 594, 611, 621, 611, 579, 611, 621, 514, 441, 514, 509, 442, 303, 180, 43, 53, 70, 10, 17, 26, 18, 8, 17, 6, 1, 12, 11, 12, 1, 29, 28, 29, 9]",Student
0,143,268,0,"[268, 394, 302, 402, 394, 402, 239, 209, 180, 209, 179, 209, 239, 179, 44, 17, 6, 20, 6, 20, 26, 6, 26, 1, 29, 28, 0]",Student
0,144,9,0,"[9, 0]",Student
